file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.13695194,0.035498615,0.20509936,0.12584997166666667
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.81690973,0.98320687,0.98598844,0.92870168
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.13255906,0.0029858311,0.019874662,0.0518065177
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9450548,0.99204636,0.9924867,0.9765292866666667
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.6526708,0.53765255,0.06517403,0.41849912666666667
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.6072535,0.26508257,0.47649446,0.4496101766666667
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.06755967,0.10934347,0.49885258,0.22525190666666664
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.039856136,0.062008116,0.08187694,0.061247064
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0031673291,0.016102618,0.0812784,0.0335161157
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.008312511,0.017999206,0.023606839,0.01663951866666667
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.003540077,0.026047975,0.4155355,0.14837451733333332
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.02237788,0.027284967,0.15386073,0.06784119233333334
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.2055401,0.12093845,0.019962756,0.11548043533333335
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.091955654,0.25764656,0.06834329,0.13931516800000002
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.09819964,0.029261842,0.00082550605,0.04276232935000001
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.0051229903,0.0059750318,0.07813274,0.029743587366666668
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.18551062,0.010747217,0.020354131,0.07220398933333333
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.015990041,0.04959833,0.0040410357,0.023209802233333337
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0027264915,0.013170636,0.0018500086,0.0059157120333333335
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.018750992,0.09369377,0.0132610155,0.04190192583333333
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.8711967,0.9956683,0.98367876,0.9501812533333333
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.03634214,0.08048703,0.15575328,0.09086081666666668
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.085011415,0.02209147,0.111115865,0.07273958333333334
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.53359824,0.24015196,0.10169142,0.29181387333333336
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.7812698,0.57305074,0.2692168,0.5411791133333334
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.6419546,0.45354438,0.89004827,0.6618490833333334
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.98855966,0.98024195,0.8922259,0.9536758366666667
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.017595353,0.008762758,0.004712392,0.010356834333333334
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.032529388,0.095929116,0.020696372,0.049718292
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.013477693,0.0011320356,0.0004868133,0.0050321806333333335
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.0018714587,0.005913367,0.22951233,0.0790990519
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.010702311,0.09791987,0.65182424,0.25348214033333333
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.011327646,0.0014632493,0.0034347433,0.0054085462
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.049485322,0.0013703724,0.029155048,0.026670247466666668
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0027793439,0.09855221,0.028601944,0.04331116596666667
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.045393918,0.1886268,0.017123813,0.08371484366666666
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.02953284,0.00019498689,0.00043123626,0.01005302105
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.002656078,0.011775468,0.043182783,0.019204776333333336
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.012212112,0.0006742991,0.06860488,0.027163763699999996
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.55453247,0.037492864,0.43269563,0.3415736546666667
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.60639316,0.2501147,0.72663003,0.52771263
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.026967278,0.0034869947,0.0034004364,0.011284903033333333
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.38703245,0.012525815,0.10209135,0.1672165383333333
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.6763746,0.59042263,0.77833253,0.68170992
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.009418483,0.091199584,0.015744401,0.038787489333333335
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.51950806,0.042439315,0.0068757623,0.18960771243333333
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.30465195,0.0445799,0.0320854,0.12710575
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.014521413,0.0144131435,0.02326398,0.01739951216666667
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.38583302,0.9648587,0.84746814,0.7327199533333334
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.73592687,0.7825756,0.6403361,0.7196128566666666
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9204164,0.96448666,0.94470584,0.9432029666666667
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.98670083,0.9957379,0.98800373,0.9901474866666667
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9707615,0.97312003,0.9969162,0.98026591
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.95448196,0.9527732,0.99498487,0.9674133433333334
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9761841,0.9878016,0.9813099,0.9817651999999999
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9762453,0.91425854,0.9884891,0.9596643133333332
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.93111914,0.9830414,0.9051694,0.9397766466666666
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.90393555,0.97803545,0.9437601,0.9419103666666667
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.985786,0.9546497,0.9116766,0.9507040999999999
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.900884,0.85501033,0.8344829,0.8634590766666667
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.7643567,0.95018655,0.98143,0.8986577499999999
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9954471,0.9905256,0.99841416,0.99479562
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.948618,0.985864,0.9906641,0.9750487
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9350913,0.99142355,0.97924143,0.9685854266666666
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0015104675,0.00088253483,0.38758263,0.12999187744333332
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.95890003,0.9747975,0.95895165,0.9642163933333333
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.113398015,0.31576154,0.43849576,0.2892184383333333
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.09810221,0.5743334,0.07568092,0.24937217666666667
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.06764623,0.008421964,0.0011061735,0.025724789166666668
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.9487891,0.99522483,0.9790365,0.9743501433333334
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.25607184,0.131442,0.0062314565,0.13124843216666668
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.018375602,0.055719197,0.0012647038,0.02511983426666667
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0028104298,0.04644064,0.0030194563,0.0174235087
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.00066715555,0.00070245215,0.0090729445,0.0034808507333333335
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.35054716,0.22530645,0.20080823,0.25888728
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.011968122,0.11704229,0.010188453,0.04639962166666667
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.035498623,0.00536382,0.024931652,0.021931364999999998
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.1315206,0.0037784602,0.33259416,0.15596440673333334
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.018226389,0.049477026,0.006696916,0.024800110333333333
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.7656289,0.7655562,0.9434987,0.8248946
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8089317,0.8760533,0.9068647,0.8639499
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.97050744,0.9820634,0.9589702,0.9705136799999999
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0009203509,0.0007274134,0.0046869647,0.002111576333333333
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.77904826,0.84518075,0.8989146,0.84104787
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.001867734,0.00028049806,0.0035834885,0.0019105735200000001
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.005687355,0.048798967,0.029061982,0.027849434666666662
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.06288814,0.07015257,0.00951633,0.04751901333333333
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.00016775077,0.0003759667,0.0771929,0.02591220582333333
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0075185113,0.002262103,0.0016379482,0.0038061875
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.5204211,0.35326102,0.06896031,0.31421414333333336
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.09668663,0.07116513,0.15861747,0.10882307666666667
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.74895173,0.8924689,0.8667423,0.8360543100000001
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13505803,0.10026499,0.00557732,0.08030011333333333
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.17301378,0.100925796,0.05929944,0.111079672
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.002158117,0.009054948,0.0028794294,0.0046974981333333336
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2233275,0.03504229,0.07569428,0.11135468999999999
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.19920506,0.102980725,0.039285026,0.11382360366666666
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.006060638,0.006478272,0.0508075,0.021115469999999997
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.91119504,0.35359374,0.68822455,0.6510044433333334
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.52703965,0.12529929,0.05774522,0.23669472
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0036437982,0.00021008511,0.03174922,0.011867701103333335
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00020696284,7.2177965e-05,0.13368072,0.044653286935
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,3.3291726e-06,5.7483103e-06,0.015998913,0.005335996827633333
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009924505,1.0419543e-05,0.43776396,0.14625561001433332
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.23260823,0.0047936677,0.2921033,0.17650173256666668
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.5525439,0.22813214,0.0042625535,0.26164619783333337
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.000566218,0.0012508729,0.032099944,0.011305678299999998
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.69590944,0.62501895,0.63765407,0.65286082
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.69641626,0.37679973,0.51735574,0.5301905766666667
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.040433493,0.018452192,0.4368394,0.165241695
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.58661133,0.4379285,0.052220907,0.35892024566666664
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.041618157,0.008126385,0.045485713,0.031743418333333336
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0668201,0.039352346,0.018162131,0.041444859
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.0036491286,0.017156733,0.01390791,0.011571257199999999
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.18320432,0.062908456,0.05321698,0.09977658533333333
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.07440771,6.903778e-05,0.034886222,0.036454323260000004
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.014593224,0.04734133,0.045861017,0.035931857000000005
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.006363936,0.08186902,0.0033010694,0.030511341799999998
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.02104404,0.015201586,0.32102263,0.11908941866666667
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.70826644,0.7042199,0.78548473,0.7326570233333333
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.022621218,0.056372315,0.053170115,0.04405454933333333
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.960063,0.91571975,0.88442683,0.9200698599999999
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.021334149,0.011207728,0.036253218,0.022931698333333334
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.031715155,0.030279905,0.008621762,0.02353894066666667
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.6478643,0.9845573,0.92562765,0.8526830833333333
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0034000003,0.00026906864,0.17147946,0.058382842979999995
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.4475422,0.119337864,0.24179393,0.269557998
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0032718752,0.011307062,0.0018699194,0.005482952199999999
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.07080158,0.031639885,0.08149534,0.061312268333333336
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.44135153,0.00022551567,0.44741276,0.29632993522333334
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.8764358,0.89608765,0.8775072,0.8833435500000001
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.61038244,0.597205,0.16312398,0.45690380666666663
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9511042,0.9428713,0.84112686,0.9117007866666667
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9286529,0.946244,0.8899202,0.9216057000000001
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9757824,0.89070624,0.96082294,0.9424371933333333
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9681202,0.99272436,0.98192525,0.9809232699999999
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9248859,0.9937645,0.9778464,0.9654989333333335
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9680191,0.99616027,0.98561907,0.9832661466666668
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.93115324,0.9475227,0.12581225,0.66816273
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.99124724,0.97925526,0.99785054,0.9894510133333333
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9780975,0.991516,0.93564934,0.9684209466666666
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9906623,0.9853328,0.9863275,0.9874408666666668
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.6102155,0.81184155,0.61917645,0.6804111666666667
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.98929685,0.7493476,0.8409942,0.85987955
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9934411,0.98722804,0.9773383,0.9860024799999999
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9940789,0.86399174,0.9564657,0.93817878
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9934989,0.9361853,0.96418387,0.96462269
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.74977666,0.4809761,0.07688655,0.43587977000000006
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.946269,0.9914465,0.9163367,0.9513507333333333
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8998177,0.98599917,0.9639822,0.9499330233333335
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0025027655,0.021361072,0.0026950585,0.008852965333333332
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.004379406,0.0011270692,0.0013119134,0.0022727961999999997
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.92942685,0.9302519,0.9032555,0.9209780833333333
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.22285528,0.060815163,0.04207652,0.108582321
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.002253757,0.01802149,0.019170878,0.013148708333333333
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.0033120385,0.036892246,0.07297887,0.03772771816666667
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.016306454,0.0072876387,0.037644852,0.020412981566666665
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.09906316,0.048087034,0.014100806,0.05375033333333334
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9160643,0.94608206,0.9537475,0.9386312866666667
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.047319066,0.030960277,0.032603916,0.03696108633333333
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00014643687,1.9718795e-05,0.0075460845,0.0025707467216666666
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.03310393,0.014503805,0.10553124,0.051046325000000004
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.034515887,0.073800094,0.010728364,0.039681448333333334
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.012494788,0.04062791,0.0053020003,0.019474899433333335
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.018674338,0.111914836,0.44187137,0.19082018133333334
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.064491406,0.0006849092,0.020351425,0.028509246733333337
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.0066759884,0.0049846177,0.036139503,0.0159333697
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.082499,0.13024299,0.028554585,0.08043219166666667
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.007654062,0.2630402,0.14075683,0.137150364
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.017565055,0.00035277577,0.002129371,0.006682400590000001
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.6776056,0.59004986,0.28942814,0.5190278666666667
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.0046620285,0.022507066,0.018235743,0.015134945833333332
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.43087527,0.4128071,0.2213282,0.35500352333333335
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9349697,0.930935,0.9398885,0.9352644
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.008028834,0.0062673716,0.11437225,0.0428894852
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.029579133,0.0027013854,0.01236548,0.014881999466666665
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.00059745467,0.009980592,0.0010367315,0.003871592723333334
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.00174182,1.0731494e-05,0.07660561,0.026119387164666667
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.047634304,0.07576045,0.084119506,0.06917142
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.85734034,0.852155,0.8082276,0.83924098
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0015014067,0.029724227,0.0037582174,0.011661283699999999
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0007262414,0.00075896183,0.05780583,0.019763677743333336
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.099033475,0.005040808,0.022851089,0.04230845733333333
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.020811811,0.10134269,0.3423131,0.15482253366666665
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.02498247,0.0015789295,0.02139612,0.015985839833333335
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,7.62663e-05,0.0009837422,0.0042430433,0.0017676839333333333
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.20023817,0.73198766,0.15746056,0.3632287966666667
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.04525509,0.024642576,0.0288979,0.032931855333333336
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0024007827,0.015149521,0.005939949,0.007830084233333335
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.37476075,0.11236891,0.053429127,0.18018626233333332
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.05189651,0.05203868,0.62905914,0.24433144333333331
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.009027575,0.13983089,0.20621878,0.11835908166666669
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.26371226,0.31637105,0.12465321,0.23491217333333334
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.009322128,0.0031887493,0.031702496,0.0147377911
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.22073895,0.58145845,0.8492994,0.5504989333333333
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.097834356,0.046009857,0.21765904,0.12050108433333333
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.008856165,0.0036710543,0.022567345,0.0116981881
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.038420603,0.03548316,0.082015805,0.051973189333333336
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.16055052,0.15467887,0.15705496,0.15742811666666667
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.21996099,0.08741207,0.04366506,0.11701270666666665
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.32850268,0.15151896,0.0954005,0.19180738
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.018721186,0.027702251,0.014375362,0.020266266333333335
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.022893483,0.011979382,0.028038243,0.020970369333333336
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.013429442,0.05821844,0.000620514,0.024089465333333334
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.011836555,0.001664207,0.0035673873,0.0056893831
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.041574437,0.00430941,0.03509336,0.026992402333333332
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.026565546,0.031664204,0.11212074,0.05678349666666666
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.5755881,0.0005910771,0.17785724,0.25134547236666666
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.03596967,0.028668366,0.15301505,0.07255102866666667
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0018648588,0.003874927,0.012795138,0.0061783079333333326
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.037037876,0.16905643,0.003929518,0.07000794133333334
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.016086731,0.012379295,0.01025842,0.012908148666666666
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00014213528,2.1677997e-05,0.0006413308,0.000268381359
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0019806034,0.03921649,0.08144868,0.040881924466666664
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.0051687243,0.019399142,0.020931024,0.015166296766666665
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.075420916,0.004990657,0.0025360375,0.0276492035
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.024000362,0.060487963,0.021944728,0.035477684333333336
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.09462346,0.09240957,0.014842013,0.06729168099999999
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.01097262,0.16437747,3.891812e-05,0.05846300270666666
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.082700185,0.19254592,0.035834897,0.10369366733333334
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.1671435,0.010764772,0.0033684769,0.06042558296666667
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.002148748,0.013752879,0.0020000392,0.005967222066666667
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.35169894,0.0027044113,0.019538317,0.12464722276666666
