file_id,organism,locus_tag,ess,conf,conf_aamean,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.6807485,0.62489605
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0025759132,0.00154774815
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0026498793,0.00598315765
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.10737916,0.06576453
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.038928285,0.02316760515
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.86217827,0.85619146
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.8906371,0.8855643
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.95458657,0.938092935
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.02386388,0.012659158050000001
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.80355906,0.79606048
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,4.6661535e-05,2.99947125e-05
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.038790077,0.02242418565
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.0014400423,0.00402081215
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.0072043287,0.0042449297
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.03710999,0.0299256175
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.26544836,0.47799843
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.0878626,0.09966897499999999
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.83167547,0.831199085
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.257778,0.194862975
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.1495674,0.10219670149999999
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.011125727,0.0291959005
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.09866332,0.170525205
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.15616968,0.112257165
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.034199312,0.034565126
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.7945469,0.7782567499999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.5269755,0.45588904
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.0032097264,0.0017966896
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.0037055626,0.0019227953350000001
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.00055330497,0.000366476315
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.001224193,0.0010779622
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.0224679,0.022834729999999998
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.12019421,0.090152397
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.0014181574,0.0007481279600000001
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.9174777,0.824206
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.20655546,0.12878595
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.004105217,0.012199102500000001
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.27548155,0.263265965
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.015995167,0.0103463683
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.059413,0.03435545
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.047274258,0.035971639
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.15179844,0.09882877300000001
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.024933053,0.0144733632
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.32671753,0.42093231499999995
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.018737534,0.0401173745
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.0637361,0.0618483125
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.8428004,0.816722435
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.055363543,0.02987905575
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.9703973,0.9678696
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.028452188,0.0341776275
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.07843069,0.0417136562
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.7352871,0.7872694499999999
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.0011869774,0.0024822037
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.124541394,0.119209872
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.0406632,0.090863155
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.16609253,0.20169006499999997
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.06919054,0.096695837
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9648833,0.9550978
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.68236405,0.7221088250000001
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.9750905,0.9632293999999999
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.9469681,0.9362251500000001
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9668086,0.9772892
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9940257,0.99475095
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.9875075,0.9803343
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.94951284,0.9564355
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9880966,0.978102625
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.9743906,0.98272775
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.87584513,0.912938085
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.9640466,0.9640621
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.89004534,0.84547445
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.97953117,0.986508335
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.9867813,0.9817426
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.97695017,0.980996965
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.97794527,0.9737916849999999
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.091016866,0.143731938
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9547415,0.9519286499999999
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.9911635,0.969628725
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.003115032,0.0111472885
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.007744181,0.00390664209
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.9658392,0.931444285
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.03698748,0.061338262500000004
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.04450699,0.030245781
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.01372782,0.02009193
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.06769719,0.038822275
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.14706175,0.0820935525
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.97104204,0.96975372
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.19873194,0.27197242
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.024358869,0.012452155199999999
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.18297502,0.15651461
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.0036752336,0.0146366983
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.24495536,0.15475507
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.4461607,0.38497555
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.0041255294,0.00291673015
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.022068119,0.1810964845
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.01995861,0.012823485200000002
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.0029300593,0.001471647755
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.027009651,0.028538122
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.35623473,0.198822223
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.13886254,0.312295385
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.5008579,0.5741881
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.8589252,0.91098195
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.040768046,0.0250370485
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.0063742045,0.00687358175
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.0015623509,0.0031687072499999996
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.0035603498,0.00211176245
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.028188288,0.031911879000000004
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.78982633,0.834698495
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.0037598673,0.0033455931500000003
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.018491074,0.0103320292
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.007396521,0.009993808
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3586596,0.352149935
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0032105702,0.0022205105499999997
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.000170638,9.9567979e-05
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.03065678,0.028704945000000003
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.092892334,0.0556657145
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0038145613,0.01941163565
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.72672015,0.795734255
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.5573997,0.35056974500000004
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.01098631,0.06389990300000001
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.14207052,0.1192848175
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.07238202,0.058401457000000004
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.2285268,0.25878316
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.10961309,0.13861067
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.026845193,0.07042448899999999
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.14626034,0.09251485999999999
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.29584566,0.2565666
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.27326038,0.25415436
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.22040747,0.18397070999999998
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.013381374,0.0221391335
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.010078934,0.09796627,0.054022601999999996
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.004049962,0.0019261809,0.00298807145
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.02763945,0.0009120118,0.0142757309
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.02965227,0.20927551,0.11946389
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.23858824,0.23416662,0.23637743
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.019308584,0.16499507,0.09215182699999999
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.17930381,0.54060936,0.35995658500000005
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0014951291,0.013622008,0.00755856855
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.4268647,0.28225458,0.35455963999999995
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.028242862,0.099718735,0.0639807985
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.0027067761,0.01686017,0.00978347305
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.011816661,0.10120474,0.0565107005
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.004870044,0.0061099487,0.00548999635
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.2742125,0.006874366,0.14054343300000002
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.089300826,0.20564504,0.147472933
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.002159998,0.003890877,0.0030254375000000003
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.0037104597,0.002516918,0.00311368885
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.0065487167,0.004323128,0.0054359223500000005
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.09487984,0.29620913,0.195544485
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.04526622,0.00039401368,0.02283011684
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,6.757555e-05,0.0004713453,0.000269460425
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.1765444,0.24998146,0.21326293
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.00049768836,0.0009314084,0.00071454838
C018,Escherichia coli K-12 BW25113,BW25113_0271,0,0.0001345743,0.00019275022,0.00016366226
C018,Escherichia coli K-12 BW25113,BW25113_0272,0,0.012351895,0.101668395,0.057010145
C018,Escherichia coli K-12 BW25113,BW25113_0273,0,0.16462103,0.3747114,0.269666215
C018,Escherichia coli K-12 BW25113,BW25113_0274,0,0.0037104597,0.002516918,0.00311368885
C018,Escherichia coli K-12 BW25113,BW25113_0275,0,0.0065487167,0.004323128,0.0054359223500000005
C018,Escherichia coli K-12 BW25113,BW25113_0276,0,0.003625108,0.00885155,0.006238329
C018,Escherichia coli K-12 BW25113,BW25113_0277,0,1.01869355e-05,2.2312388e-05,1.6249661749999998e-05
C018,Escherichia coli K-12 BW25113,BW25113_0278,0,0.0018687005,0.008542327,0.005205513750000001
C018,Escherichia coli K-12 BW25113,BW25113_0279,0,0.2026694,0.26463386,0.23365163
C018,Escherichia coli K-12 BW25113,BW25113_0280,0,0.0031817865,0.15270172,0.07794175325000001
C018,Escherichia coli K-12 BW25113,BW25113_0281,0,0.000115419476,0.00021547984,0.000165449658
C018,Escherichia coli K-12 BW25113,BW25113_0283,0,0.15886872,0.0017096284,0.0802891742
C018,Escherichia coli K-12 BW25113,BW25113_0284,0,0.00022302986,0.0066813882,0.00345220903
C018,Escherichia coli K-12 BW25113,BW25113_0285,0,0.037865836,0.08314502,0.060505428
C018,Escherichia coli K-12 BW25113,BW25113_0286,0,0.444901,0.68741274,0.5661568699999999
C018,Escherichia coli K-12 BW25113,BW25113_0287,0,0.014005312,0.44310516,0.228555236
C018,Escherichia coli K-12 BW25113,BW25113_0288,0,7.413521e-06,0.008722794,0.0043651037605
C018,Escherichia coli K-12 BW25113,BW25113_0289,0,0.0015529357,0.0011236833,0.0013383095
C018,Escherichia coli K-12 BW25113,BW25113_0290,0,0.0025998682,0.008484461,0.0055421646
C018,Escherichia coli K-12 BW25113,BW25113_0291,0,0.0005391157,0.0014024469,0.0009707813
C018,Escherichia coli K-12 BW25113,BW25113_0292,0,0.45933032,0.024954712,0.242142516
C018,Escherichia coli K-12 BW25113,BW25113_0293,0,0.00023962518,0.0040181708,0.00212889799
C018,Escherichia coli K-12 BW25113,BW25113_0294,0,0.023987127,0.031142212,0.0275646695
C018,Escherichia coli K-12 BW25113,BW25113_0295,0,0.0048745777,0.26609078,0.13548267885
C018,Escherichia coli K-12 BW25113,BW25113_0296,0,0.37701538,0.22187807,0.299446725
C018,Escherichia coli K-12 BW25113,BW25113_0297,0,0.003701057,0.01929324,0.0114971485
C018,Escherichia coli K-12 BW25113,BW25113_0298,0,0.045536686,0.0022474355,0.02389206075
C018,Escherichia coli K-12 BW25113,BW25113_0299,0,0.0007960432,0.002262242,0.0015291426
C018,Escherichia coli K-12 BW25113,BW25113_0300,0,0.1590578,0.45527953,0.307168665
C018,Escherichia coli K-12 BW25113,BW25113_0301,0,0.5853104,0.41060358,0.49795699000000004
C018,Escherichia coli K-12 BW25113,BW25113_0303,0,0.010014696,0.0053519555,0.00768332575
C018,Escherichia coli K-12 BW25113,BW25113_0304,0,0.03516793,0.09802007,0.066594
C018,Escherichia coli K-12 BW25113,BW25113_0305,0,0.00430126,0.009039041,0.006670150499999999
C018,Escherichia coli K-12 BW25113,BW25113_0306,0,0.13695602,0.3637285,0.25034226000000004
C018,Escherichia coli K-12 BW25113,BW25113_0307,0,0.13846071,0.2833869,0.210923805
C018,Escherichia coli K-12 BW25113,BW25113_0308,0,0.11680706,0.09522517,0.106016115
C018,Escherichia coli K-12 BW25113,BW25113_0310,0,0.09859344,0.3679612,0.23327732
