file_id,organism,locus_tag,ess,conf,conf_aamean,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.8060747,0.9131037,0.8595892
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.03817232,0.017013604,0.027592962000000002
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.73852545,0.7071675,0.722846475
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.058411803,0.030876113,0.044643958
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.2613394,0.24897183,0.255155615
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.012972639,0.01098271,0.0119776745
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.20763643,0.006641443,0.1071389365
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.14724201,0.032552544,0.089897277
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.36573556,0.4292864,0.39751098
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.409135,0.3393434,0.3742392
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.7448426,0.7791228,0.7619827
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.2922427,0.12790318,0.21007294
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.09541289,0.06754308,0.081477985
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.018201951,0.003330742,0.010766346500000001
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.09589394,0.056708947,0.0763014435
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.24580175,0.10104682,0.173424285
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.030123949,0.008691021,0.019407485000000002
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.6168155,0.6446007,0.6307081
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.6516317,0.65539443,0.6535130650000001
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.21500055,0.03066554,0.122833045
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.03273625,0.0026229224,0.0176795862
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.0146665685,0.0015562188,0.00811139365
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.07698291,0.018450258,0.047716584
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.07541455,0.07348681,0.07445067999999999
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.110329375,0.13523771,0.12278354250000001
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.033849142,0.006643545,0.0202463435
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.58872986,0.5627669,0.5757483800000001
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.536872,0.7052002,0.6210361
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.27823108,0.15286097,0.21554602500000003
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.7716917,0.49164394,0.63166782
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.07704054,0.05477879,0.065909665
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.12676185,0.056249913,0.0915058815
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.44856486,0.19599052,0.32227769
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.5575387,0.43572286,0.49663078000000005
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.027592978,0.16603969,0.09681633399999999
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.1826945,0.1398242,0.16125935000000002
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.11893633,0.02131093,0.07012363
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.32629007,0.40050066,0.363395365
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.7720558,0.7151994,0.7436275999999999
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.16210304,0.20653465,0.184318845
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.8722112,0.8962568,0.884234
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.30669966,0.02410262,0.16540114
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.14760497,0.0880742,0.117839585
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.7273316,0.80608237,0.766706985
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.07589625,0.014269139,0.0450826945
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.2533129,0.21509309,0.234202995
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.18053865,0.05592494,0.118231795
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.09089866,0.22028106,0.15558986
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.14118144,0.3136731,0.22742727
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.893977,0.9312454,0.9126112
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.30780554,0.20848103,0.258143285
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9022473,0.9135065,0.9078769
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.94148016,0.93219984,0.93684
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.91553783,0.9207236,0.918130715
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9366762,0.9460234,0.9413498
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.96383965,0.96561384,0.964726745
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.8289743,0.9045471,0.8667607
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.84317625,0.9665316,0.9048539250000001
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9241697,0.9161099,0.9201398000000001
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.81385386,0.67656887,0.7452113650000001
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.88461316,0.89175,0.88818158
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.6549468,0.7592981,0.70712245
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.92783755,0.91253304,0.920185295
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.95097065,0.95146704,0.9512188450000001
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.96980786,0.9781284,0.97396813
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.90266085,0.9356753,0.919168075
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.34791195,0.33485758,0.34138476500000003
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.90759724,0.97545797,0.941527605
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.90738124,0.9441022,0.92574172
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.15413009,0.0322745,0.09320229499999999
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.06413201,0.0071073663,0.03561968815
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.68553466,0.6779165,0.6817255799999999
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.394857,0.110411845,0.2526344225
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.011134601,0.017143318,0.0141389595
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.14610451,0.049768485,0.0979364975
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.017466757,0.0033321592,0.0103994581
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.049967263,0.0043695206,0.0271683918
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9049416,0.92908746,0.91701453
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.42477298,0.27106375,0.347918365
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.013566323,0.0044227787,0.00899455085
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.107246034,0.06311699,0.085181512
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.054715913,0.046457313,0.050586613
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.122739,0.0723535,0.09754625
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.571637,0.6679492,0.6197931
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.038084507,0.051945485,0.045014996
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.32827678,0.27832323,0.303300005
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.08658188,0.059206292,0.072894086
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.008437533,0.01566495,0.0120512415
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.12007491,0.1269974,0.12353615500000001
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.153113,0.088486046,0.12079952299999999
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.20399244,0.041991368,0.122991904
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6655619,0.64078003,0.6531709649999999
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.866338,0.8746502,0.8704941
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.18667656,0.12649302,0.15658479
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.20548609,0.017018143,0.1112521165
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.20132715,0.043487523,0.1224073365
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.019212708,0.0043682246,0.0117904663
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.19836186,0.03337937,0.115870615
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.6390056,0.72234803,0.680676815
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.013022959,0.011582891,0.012302925
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.16701785,0.029141482,0.098079666
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.1816792,0.16796678,0.17482299
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.49936995,0.53298867,0.5161793100000001
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.048631415,0.004812965,0.02672219
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.0045877188,0.0020418172,0.003314768
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.3405023,0.06204138,0.20127183999999998
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.30033156,0.26388508,0.28210831999999997
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.11260834,0.033593096,0.07310071800000001
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.75928086,0.6034791,0.68137998
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.08581619,0.12911332,0.107464755
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.15223031,0.05374564,0.10298797500000001
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.0693339,0.074579105,0.0719565025
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.09005313,0.0031578182,0.046605474099999995
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.15078668,0.029683102,0.090234891
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.20358315,0.21500047,0.20929181
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.02303573,0.0037158276,0.0133757788
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.30220622,0.060605954,0.18140608700000002
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.45460352,0.28435516,0.36947934
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.45399228,0.4724356,0.46321394000000005
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.36505878,0.49188328,0.42847103
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.2953526,0.14132373,0.21833816500000003
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.2682566,0.21284465,0.24055062500000002
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.051051427,0.004387772,0.0277195995
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.22007237,0.068375416,0.144223893
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.25612742,0.039612763,0.1478700915
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.12633629,0.027810123,0.07707320649999999
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.2709869,0.2996935,0.2853402
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.1334281,0.06893328,0.10118068999999999
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.03329599,0.00019285077,0.016744420385
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.19802761,0.02826221,0.11314491
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.045111574,0.07512756,0.060119567
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.022820594,0.03411997,0.028470282
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.04536142,0.01439097,0.029876195
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.08308574,0.030126393,0.0566060665
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.043633442,0.0054014,0.024517421
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.1972388,0.08887082,0.14305481
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.44558126,0.31332082,0.37945103999999996
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.013768986,0.0053167725,0.00954287925
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.06315875,0.1415822,0.10237047499999999
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.30015486,0.13688031,0.21851758500000001
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.0021062163,0.013042495,0.00757435565
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.3531086,0.10044354,0.22677607
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.5893704,0.44210574,0.51573807
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.044495743,0.0058598886,0.0251778158
C018,Escherichia coli K-12 BW25113,BW25113_0271,0,0.058781557,0.064123526,0.0614525415
C018,Escherichia coli K-12 BW25113,BW25113_0272,0,0.11000058,0.01003612,0.06001835
C018,Escherichia coli K-12 BW25113,BW25113_0273,0,0.24469964,0.26884854,0.25677409
C018,Escherichia coli K-12 BW25113,BW25113_0274,0,0.013768986,0.0053167725,0.00954287925
C018,Escherichia coli K-12 BW25113,BW25113_0275,0,0.06315875,0.1415822,0.10237047499999999
C018,Escherichia coli K-12 BW25113,BW25113_0276,0,0.09578405,0.024591507,0.0601877785
C018,Escherichia coli K-12 BW25113,BW25113_0277,0,0.056066323,0.032810785,0.044438554000000005
C018,Escherichia coli K-12 BW25113,BW25113_0278,0,0.1260988,0.07837775,0.102238275
C018,Escherichia coli K-12 BW25113,BW25113_0279,0,0.38751286,0.54003376,0.46377331
C018,Escherichia coli K-12 BW25113,BW25113_0280,0,0.29042682,0.46392548,0.37717615
C018,Escherichia coli K-12 BW25113,BW25113_0281,0,0.025361717,0.009340642,0.0173511795
C018,Escherichia coli K-12 BW25113,BW25113_0283,0,0.1755842,0.15088041,0.163232305
C018,Escherichia coli K-12 BW25113,BW25113_0284,0,0.23138261,0.108155966,0.169769288
C018,Escherichia coli K-12 BW25113,BW25113_0285,0,0.22654794,0.13784735,0.18219764500000002
C018,Escherichia coli K-12 BW25113,BW25113_0286,0,0.20597847,0.35450456,0.280241515
C018,Escherichia coli K-12 BW25113,BW25113_0287,0,0.07781465,0.025079245,0.0514469475
C018,Escherichia coli K-12 BW25113,BW25113_0288,0,0.12560971,0.040310726,0.082960218
C018,Escherichia coli K-12 BW25113,BW25113_0289,0,0.041614395,0.0017629283,0.02168866165
C018,Escherichia coli K-12 BW25113,BW25113_0290,0,0.14138572,0.012735634,0.077060677
C018,Escherichia coli K-12 BW25113,BW25113_0291,0,0.047383994,0.0070975404,0.0272407672
C018,Escherichia coli K-12 BW25113,BW25113_0292,0,0.041754004,0.004741551,0.023247777499999997
C018,Escherichia coli K-12 BW25113,BW25113_0293,0,0.051773638,0.00027170064,0.026022669319999997
C018,Escherichia coli K-12 BW25113,BW25113_0294,0,0.08543863,0.046096742,0.065767686
C018,Escherichia coli K-12 BW25113,BW25113_0295,0,0.22556566,0.38562992,0.30559779
C018,Escherichia coli K-12 BW25113,BW25113_0296,0,0.5502118,0.53477895,0.542495375
C018,Escherichia coli K-12 BW25113,BW25113_0297,0,0.01834812,0.0055040224,0.011926071199999999
C018,Escherichia coli K-12 BW25113,BW25113_0298,0,0.21294242,0.055650935,0.1342966775
C018,Escherichia coli K-12 BW25113,BW25113_0299,0,0.011899045,0.01369112,0.012795082499999999
C018,Escherichia coli K-12 BW25113,BW25113_0300,0,0.4150249,0.2611151,0.33807
C018,Escherichia coli K-12 BW25113,BW25113_0301,0,0.3944446,0.07573052,0.23508755999999997
C018,Escherichia coli K-12 BW25113,BW25113_0303,0,0.25681606,0.026521845,0.1416689525
C018,Escherichia coli K-12 BW25113,BW25113_0304,0,0.053340442,0.03108475,0.042212596000000005
C018,Escherichia coli K-12 BW25113,BW25113_0305,0,0.020952407,0.0008974851,0.01092494605
C018,Escherichia coli K-12 BW25113,BW25113_0306,0,0.18662032,0.25473383,0.220677075
C018,Escherichia coli K-12 BW25113,BW25113_0307,0,0.45871383,0.40886563,0.43378973
C018,Escherichia coli K-12 BW25113,BW25113_0308,0,0.1333493,0.047745455,0.0905473775
C018,Escherichia coli K-12 BW25113,BW25113_0310,0,0.32777902,0.2993172,0.31354811
C018,Escherichia coli K-12 BW25113,BW25113_0311,0,0.12699676,0.054868013,0.09093238649999999
C018,Escherichia coli K-12 BW25113,BW25113_0312,0,0.30745074,0.124322236,0.215886488
C018,Escherichia coli K-12 BW25113,BW25113_0313,0,0.04804063,0.0020739974,0.0250573137
