file_id,organism,locus_tag,ess,conf,conf_aamean,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.24636923,0.018226389,0.049477026,0.10469088166666667
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.8886918,0.7656289,0.7655562,0.8066256333333334
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.961558,0.8089317,0.8760533,0.8821810000000001
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9567512,0.97050744,0.9820634,0.9697740133333334
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0034197418,0.0009203509,0.0007274134,0.0016891687
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8956943,0.77904826,0.84518075,0.8399744366666667
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0043615,0.001867734,0.00028049806,0.002169910686666667
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.016711848,0.005687355,0.048798967,0.023732723333333334
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.021172045,0.06288814,0.07015257,0.05140425166666666
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012066662,0.00016775077,0.0003759667,0.0005834612233333332
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.00014704035,0.0075185113,0.002262103,0.0033092182166666664
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.3774317,0.5204211,0.35326102,0.41703793999999994
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.15522517,0.09668663,0.07116513,0.10769231000000001
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.872664,0.74895173,0.8924689,0.83802821
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.11636086,0.13505803,0.10026499,0.11722796
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.44437498,0.17301378,0.100925796,0.2394381853333333
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0032478925,0.002158117,0.009054948,0.004820319166666667
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.62243605,0.2233275,0.03504229,0.29360194666666667
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.08033171,0.19920506,0.102980725,0.12750583166666665
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.0021167477,0.006060638,0.006478272,0.004885219233333333
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.9014182,0.91119504,0.35359374,0.7220689933333334
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.717084,0.52703965,0.12529929,0.4564743133333334
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0020101785,0.0036437982,0.00021008511,0.00195468727
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0001119658,0.00020696284,7.2177965e-05,0.00013036886833333333
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,1.1626375e-05,3.3291726e-06,5.7483103e-06,6.901285966666667e-06
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.00034422125,0.0009924505,1.0419543e-05,0.00044903043099999996
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.059708327,0.23260823,0.0047936677,0.09903674156666666
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.032696705,0.5525439,0.22813214,0.2711242483333333
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,6.0113824e-05,0.000566218,0.0012508729,0.0006257349079999999
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.52792263,0.69590944,0.62501895,0.6162836733333332
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.6664244,0.69641626,0.37679973,0.5798801299999999
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.09846323,0.040433493,0.018452192,0.05244963833333333
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.55535734,0.58661133,0.4379285,0.52663239
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.08103191,0.041618157,0.008126385,0.04359215066666666
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.12718746,0.0668201,0.039352346,0.07778663533333334
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.027668642,0.0036491286,0.017156733,0.016158167866666667
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.1987427,0.18320432,0.062908456,0.14828515866666667
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.045918398,0.07440771,6.903778e-05,0.04013171526
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.012311914,0.014593224,0.04734133,0.02474882266666667
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.1998471,0.006363936,0.08186902,0.09602668533333332
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0061515253,0.02104404,0.015201586,0.014132383766666668
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.93246573,0.70826644,0.7042199,0.7816506900000001
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.08204927,0.022621218,0.056372315,0.053680934333333326
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9487991,0.960063,0.91571975,0.9415272833333334
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.029489445,0.021334149,0.011207728,0.020677107333333333
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0099237515,0.031715155,0.030279905,0.023972937166666666
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.9610552,0.6478643,0.9845573,0.8644922666666667
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0021201698,0.0034000003,0.00026906864,0.0019297462466666667
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.36863592,0.4475422,0.119337864,0.3118386613333333
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.07508539,0.0032718752,0.011307062,0.029888109066666668
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.14546831,0.07080158,0.031639885,0.08263659166666666
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.47427136,0.44135153,0.00022551567,0.30528280188999996
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.93545514,0.8764358,0.89608765,0.9026595300000001
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.62536424,0.61038244,0.597205,0.6109838933333334
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.97623426,0.9511042,0.9428713,0.9567365866666666
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.90169233,0.9286529,0.946244,0.9255297433333333
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9539447,0.9757824,0.89070624,0.9401444466666667
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9804967,0.9681202,0.99272436,0.9804470866666666
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.93767613,0.9248859,0.9937645,0.9521088433333333
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9732333,0.9680191,0.99616027,0.9791375566666667
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.89252853,0.93115324,0.9475227,0.9237348233333332
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9943146,0.99124724,0.97925526,0.9882723666666666
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9392886,0.9780975,0.991516,0.9696340333333332
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9751971,0.9906623,0.9853328,0.9837307333333333
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.69564164,0.6102155,0.81184155,0.7058995633333334
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9921182,0.98929685,0.7493476,0.9102542166666666
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9520624,0.9934411,0.98722804,0.9775771799999999
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9952426,0.9940789,0.86399174,0.9511044133333333
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9727534,0.9934989,0.9361853,0.9674792
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.5317202,0.74977666,0.4809761,0.5874909866666665
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9575728,0.946269,0.9914465,0.9650960999999999
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.91003305,0.8998177,0.98599917,0.9319499733333334
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.000536076,0.0025027655,0.021361072,0.008133304499999999
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0020355987,0.004379406,0.0011270692,0.002514024633333333
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.90898323,0.92942685,0.9302519,0.9228873266666667
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.398473,0.22285528,0.060815163,0.22738114766666664
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.027449952,0.002253757,0.01802149,0.015908399666666666
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.007627802,0.0033120385,0.036892246,0.015944028833333332
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.008402097,0.016306454,0.0072876387,0.010665396566666667
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.093536384,0.09906316,0.048087034,0.08022885933333333
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9763604,0.9160643,0.94608206,0.94616892
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.21194679,0.047319066,0.030960277,0.09674204433333333
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0039239884,0.00014643687,1.9718795e-05,0.001363381355
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.027880613,0.03310393,0.014503805,0.025162782666666664
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.04638618,0.034515887,0.073800094,0.051567387
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.030752119,0.012494788,0.04062791,0.027958272333333336
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.29700863,0.018674338,0.111914836,0.14253260133333334
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0024082852,0.064491406,0.0006849092,0.022528200133333332
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.147728,0.0066759884,0.0049846177,0.05312953536666667
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.008128268,0.082499,0.13024299,0.07362341933333333
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.0114969,0.007654062,0.2630402,0.09406372066666667
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.0860762,0.017565055,0.00035277577,0.03466467692333333
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.63149977,0.6776056,0.59004986,0.6330517433333335
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.038071085,0.0046620285,0.022507066,0.021746726499999997
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.40333247,0.43087527,0.4128071,0.4156716133333333
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.831733,0.9349697,0.930935,0.8992125666666667
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.004160574,0.008028834,0.0062673716,0.006152259866666667
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.0009517274,0.029579133,0.0027013854,0.011077415266666668
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0008285721,0.00059745467,0.009980592,0.0038022062566666665
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.09044579,0.00174182,1.0731494e-05,0.030732780498
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.0057491018,0.047634304,0.07576045,0.04304795193333333
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.90506697,0.85734034,0.852155,0.8715207700000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0012369981,0.0015014067,0.029724227,0.010820877266666667
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.023955228,0.0007262414,0.00075896183,0.008480143743333333
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.020988125,0.099033475,0.005040808,0.04168746933333333
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.624987,0.020811811,0.10134269,0.24904716699999996
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.052221075,0.02498247,0.0015789295,0.026260824833333335
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.012756893,7.62663e-05,0.0009837422,0.004605633833333333
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.33654788,0.20023817,0.73198766,0.42292457
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.059456587,0.04525509,0.024642576,0.043118084333333334
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.007999349,0.0024007827,0.015149521,0.008516550900000001
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.31575868,0.37476075,0.11236891,0.26762944666666666
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.10768043,0.05189651,0.05203868,0.07053854
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.72663957,0.009027575,0.13983089,0.2918326783333333
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.1603956,0.26371226,0.31637105,0.24682630333333333
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.011496704,0.009322128,0.0031887493,0.008002527100000002
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.41063485,0.22073895,0.58145845,0.40427741666666667
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.08102271,0.097834356,0.046009857,0.074955641
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.042529125,0.008856165,0.0036710543,0.018352114766666667
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.041326497,0.038420603,0.03548316,0.03841008666666666
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.1365016,0.16055052,0.15467887,0.15057699666666668
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.051765885,0.21996099,0.08741207,0.11971298166666666
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.33234462,0.32850268,0.15151896,0.2707887533333333
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.07273798,0.018721186,0.027702251,0.03972047233333333
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.030281909,0.022893483,0.011979382,0.021718258
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.00030645222,0.013429442,0.05821844,0.023984778073333334
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.030610854,0.011836555,0.001664207,0.014703872
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.006340327,0.041574437,0.00430941,0.017408058
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.0123835625,0.026565546,0.031664204,0.023537770833333332
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.10240238,0.5755881,0.0005910771,0.22619385236666667
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.070244856,0.03596967,0.028668366,0.044960964
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.01145529,0.0018648588,0.003874927,0.005731691933333334
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.11347196,0.037037876,0.16905643,0.10652208866666668
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.041045588,0.016086731,0.012379295,0.023170538
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00013122297,0.00014213528,2.1677997e-05,9.834541566666666e-05
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0026811578,0.0019806034,0.03921649,0.014626083733333331
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.057197947,0.0051687243,0.019399142,0.027255271099999995
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.17665693,0.075420916,0.004990657,0.085689501
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.025438916,0.024000362,0.060487963,0.03664241366666667
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.35214138,0.09462346,0.09240957,0.17972480333333332
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.055606782,0.01097262,0.16437747,0.07698562399999999
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.04311686,0.082700185,0.19254592,0.10612098833333333
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.23565343,0.1671435,0.010764772,0.13785390066666667
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.00019316364,0.002148748,0.013752879,0.005364930213333334
