file_id,organism,locus_tag,ess,conf,conf_bos,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9828304,0.980839,0.9957379,0.98800373,0.9868527575
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98138577,0.9878349,0.97312003,0.9969162,0.984814225
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9291315,0.995911,0.9527732,0.99498487,0.9682001425000001
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98059386,0.9870646,0.9878016,0.9813099,0.98419249
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.99430424,0.99411434,0.91425854,0.9884891,0.9727915549999999
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9826707,0.9729677,0.9830414,0.9051694,0.9609623
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.8996442,0.9743171,0.97803545,0.9437601,0.9489392125
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.931523,0.92122334,0.9546497,0.9116766,0.92976816
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9502878,0.9095711,0.85501033,0.8344829,0.8873380325
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9513737,0.99018025,0.95018655,0.98143,0.968292625
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99790937,0.9880127,0.9905256,0.99841416,0.9937154575
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9726582,0.97947687,0.985864,0.9906641,0.9821657925
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9724668,0.9830239,0.99142355,0.97924143,0.98153892
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.012340953,0.0033257976,0.00088253483,0.38758263,0.1010329788575
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.93954027,0.8785209,0.9747975,0.95895165,0.93795258
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.09279264,0.72759163,0.31576154,0.43849576,0.39366039249999996
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04017195,0.35435423,0.5743334,0.07568092,0.26113512499999997
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.026024563,0.09630952,0.008421964,0.0011061735,0.032965555125
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.95805204,0.99566084,0.99522483,0.9790365,0.9819935525
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.17635481,0.10357568,0.131442,0.0062314565,0.10440098662500001
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.030669712,0.03249313,0.055719197,0.0012647038,0.0300366857
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0029646829,0.06576916,0.04644064,0.0030194563,0.029548484799999997
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.0202875e-06,0.00020548851,0.00070245215,0.0090729445,0.002495976361875
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.1659227,0.32294628,0.22530645,0.20080823,0.22874591500000002
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0009145505,0.01222258,0.11704229,0.010188453,0.035091968375000004
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.036438845,0.0015274195,0.00536382,0.024931652,0.017065434125
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.4036015,0.0019927276,0.0037784602,0.33259416,0.18549171195000003
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.24636923,0.0017334512,0.049477026,0.006696916,0.0760691558
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.8886918,0.5562717,0.7655562,0.9434987,0.7885046
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.961558,0.93094814,0.8760533,0.9068647,0.918856035
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9567512,0.97448,0.9820634,0.9589702,0.9680662
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0034197418,0.0022381502,0.0007274134,0.0046869647,0.002768067525
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8956943,0.6320823,0.84518075,0.8989146,0.8179679875
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0043615,3.765982e-05,0.00028049806,0.0035834885,0.002065786595
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.016711848,0.005318339,0.048798967,0.029061982,0.024972784
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.021172045,0.06226262,0.07015257,0.00951633,0.040775891249999995
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012066662,0.004438156,0.0003759667,0.0771929,0.020803422225
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.00014704035,0.0022334866,0.002262103,0.0016379482,0.0015701445375000001
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.3774317,0.20977773,0.35326102,0.06896031,0.25235768999999997
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.15522517,0.2318737,0.07116513,0.15861747,0.1542203675
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.872664,0.9814538,0.8924689,0.8667423,0.90333225
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.11636086,0.050602388,0.10026499,0.00557732,0.0682013895
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.44437498,0.2870911,0.100925796,0.05929944,0.22292282899999996
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0032478925,0.037835274,0.009054948,0.0028794294,0.013254385975000001
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.62243605,0.017937409,0.03504229,0.07569428,0.18777750725
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.08033171,0.061272375,0.102980725,0.039285026,0.070967459
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.0021167477,0.0038795993,0.006478272,0.0508075,0.01582052975
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.9014182,0.70125085,0.35359374,0.68822455,0.661121835
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.717084,0.6677754,0.12529929,0.05774522,0.3919759775
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0020101785,0.019275203,0.00021008511,0.03174922,0.013311171652500002
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0001119658,0.0010454147,7.2177965e-05,0.13368072,0.03372756961625
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,1.1626375e-05,0.004201837,5.7483103e-06,0.015998913,0.005054531171325
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.00034422125,0.0013267639,1.0419543e-05,0.43776396,0.10986134117325
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.059708327,0.055329766,0.0047936677,0.2921033,0.102983765175
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.032696705,0.021914741,0.22813214,0.0042625535,0.071751534875
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,6.0113824e-05,0.00070763426,0.0012508729,0.032099944,0.008529641246
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.52792263,0.6376371,0.62501895,0.63765407,0.6070581875
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.6664244,0.5007849,0.37679973,0.51735574,0.5153411925
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.09846323,0.61279196,0.018452192,0.4368394,0.29163669550000004
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.55535734,0.30619982,0.4379285,0.052220907,0.33792664175
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.08103191,0.012968286,0.008126385,0.045485713,0.036903073499999994
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.12718746,0.02633206,0.039352346,0.018162131,0.05275849925
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.027668642,0.044389524,0.017156733,0.01390791,0.025780702250000002
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.1987427,0.060452547,0.062908456,0.05321698,0.09383017075
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.045918398,0.019696733,6.903778e-05,0.034886222,0.025142597694999998
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.012311914,0.0063662757,0.04734133,0.045861017,0.027970134175
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.1998471,4.9702827e-05,0.08186902,0.0033010694,0.07126672305675001
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0061515253,0.4393771,0.015201586,0.32102263,0.195438210325
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.93246573,0.7608,0.7042199,0.78548473,0.79574259
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.08204927,0.02021338,0.056372315,0.053170115,0.052951269999999995
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9487991,0.9110031,0.91571975,0.88442683,0.9149871949999999
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.029489445,0.002956795,0.011207728,0.036253218,0.019976796499999998
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0099237515,0.0027393678,0.030279905,0.008621762,0.012891196575
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.9610552,0.96152097,0.9845573,0.92562765,0.9581902800000001
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0021201698,0.06954284,0.00026906864,0.17147946,0.06085288461
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.36863592,0.19380304,0.119337864,0.24179393,0.2308926885
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.07508539,0.03261808,0.011307062,0.0018699194,0.03022011285
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.14546831,0.1269612,0.031639885,0.08149534,0.09639118375
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.47427136,0.06143388,0.00022551567,0.44741276,0.24583587891749997
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.93545514,0.92394423,0.89608765,0.8775072,0.908248555
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.62536424,0.20540828,0.597205,0.16312398,0.397775375
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.97623426,0.9713722,0.9428713,0.84112686,0.932901155
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.90169233,0.95587045,0.946244,0.8899202,0.923431745
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9539447,0.9185709,0.89070624,0.96082294,0.931011195
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9804967,0.9869125,0.99272436,0.98192525,0.9855147025
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.93767613,0.88530344,0.9937645,0.9778464,0.9486476175
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9732333,0.9642901,0.99616027,0.98561907,0.979825685
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.89252853,0.9931097,0.9475227,0.12581225,0.739743295
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9943146,0.97838634,0.97925526,0.99785054,0.987451685
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9392886,0.9655534,0.991516,0.93564934,0.9580018349999999
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9751971,0.98978454,0.9853328,0.9863275,0.9841604850000001
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.69564164,0.8044641,0.81184155,0.61917645,0.732780935
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9921182,0.98640835,0.7493476,0.8409942,0.8922170875
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9520624,0.898663,0.98722804,0.9773383,0.9538229349999999
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9952426,0.99179816,0.86399174,0.9564657,0.95187455
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9727534,0.8822365,0.9361853,0.96418387,0.9388397675
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.5317202,0.23354818,0.4809761,0.07688655,0.3307827575
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9575728,0.9707479,0.9914465,0.9163367,0.959025975
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.91003305,0.87354606,0.98599917,0.9639822,0.9333901200000001
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.000536076,0.005516149,0.021361072,0.0026950585,0.007527088874999999
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0020355987,0.005266427,0.0011270692,0.0013119134,0.002435252075
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.90898323,0.9915798,0.9302519,0.9032555,0.9335176075
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.398473,0.21207835,0.060815163,0.04207652,0.17836075825
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.027449952,0.41325724,0.01802149,0.019170878,0.11947489000000001
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.007627802,0.0051999763,0.036892246,0.07297887,0.030674723575
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.008402097,0.016882196,0.0072876387,0.037644852,0.017554195925000002
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.093536384,0.027165793,0.048087034,0.014100806,0.04572250425
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9763604,0.95207167,0.94608206,0.9537475,0.9570654074999999
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.21194679,0.2031623,0.030960277,0.032603916,0.11966832074999999
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0039239884,0.0012873447,1.9718795e-05,0.0075460845,0.00319428409875
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.027880613,0.003676865,0.014503805,0.10553124,0.03789813075
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.04638618,0.06917104,0.073800094,0.010728364,0.0500214195
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.030752119,0.08031127,0.04062791,0.0053020003,0.039248324825
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.29700863,0.17912607,0.111914836,0.44187137,0.2574802265
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0024082852,0.07604286,0.0006849092,0.020351425,0.02487186985
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.147728,0.16311164,0.0049846177,0.036139503,0.087990940175
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.008128268,0.123332195,0.13024299,0.028554585,0.0725645095
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.0114969,0.11016331,0.2630402,0.14075683,0.13136430999999998
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.0860762,0.02612122,0.00035277577,0.002129371,0.0286698916925
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.63149977,0.15839471,0.59004986,0.28942814,0.41734312000000007
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.038071085,0.0027473725,0.022507066,0.018235743,0.020390316625
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.40333247,0.12976415,0.4128071,0.2213282,0.29180798
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.831733,0.94822735,0.930935,0.9398885,0.9126959625
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.004160574,0.06083588,0.0062673716,0.11437225,0.0464090189
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.0009517274,0.014886777,0.0027013854,0.01236548,0.00772634245
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0008285721,0.002827092,0.009980592,0.0010367315,0.0036682469000000003
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.09044579,0.010798514,1.0731494e-05,0.07660561,0.0444651613735
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.0057491018,0.16063367,0.07576045,0.084119506,0.08156568195
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.90506697,0.8238433,0.852155,0.8082276,0.8473232175
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0012369981,0.014715369,0.029724227,0.0037582174,0.012358702874999999
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.023955228,0.00082282803,0.00075896183,0.05780583,0.020835711965
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.020988125,0.22016962,0.005040808,0.022851089,0.06726241050000001
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.624987,0.09160997,0.10134269,0.3423131,0.29006318999999997
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.052221075,0.007104399,0.0015789295,0.02139612,0.020575130875
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.012756893,0.00085150835,0.0009837422,0.0042430433,0.0047087967125
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.33654788,0.22977482,0.73198766,0.15746056,0.36394273
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.059456587,0.36274013,0.024642576,0.0288979,0.11893429825
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.007999349,0.0054541095,0.015149521,0.005939949,0.008635732125
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.31575868,0.7493454,0.11236891,0.053429127,0.30772552925
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.10768043,0.3236822,0.05203868,0.62905914,0.2781151125
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.72663957,0.008715635,0.13983089,0.20621878,0.27035121875
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.1603956,0.30168256,0.31637105,0.12465321,0.225775605
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.011496704,0.06175533,0.0031887493,0.031702496,0.027035819824999998
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.41063485,0.11106795,0.58145845,0.8492994,0.4881151625
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.08102271,0.12556039,0.046009857,0.21765904,0.11756299925
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.042529125,0.005707928,0.0036710543,0.022567345,0.018618863075
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.041326497,0.19977835,0.03548316,0.082015805,0.08965095299999999
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.1365016,0.1498457,0.15467887,0.15705496,0.1495202825
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.051765885,0.03707203,0.08741207,0.04366506,0.05497876125
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.33234462,0.09089539,0.15151896,0.0954005,0.1675398675
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.07273798,5.582969e-05,0.027702251,0.014375362,0.028717855672499997
