file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0016561775,0.02028741,0.15901797,0.2695275,0.112622264375
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.109824985,0.42838842,0.078273036,0.043203454,0.16492247375000002
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.5360089,0.57875055,0.52176136,0.33239093,0.49222793499999995
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.420087,0.27184737,0.07470838,0.08216127,0.212201005
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.64661753,0.38465357,0.29956192,0.023738382,0.3386428505
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.64994043,0.761946,0.5682056,0.58766127,0.641938325
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.002387718,0.004396492,0.004824751,6.188338e-05,0.0029177110950000004
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.004418194,0.094187036,0.07289635,0.002914202,0.0436039455
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.109265275,0.17567742,0.16360793,0.06267098,0.12780540125
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.012074592,0.005500166,0.00028507187,0.016486915,0.0085866862175
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.4807425,0.9093629,0.7443087,0.9320597,0.76661845
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62862307,0.66336477,0.9257234,0.77907634,0.749196895
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96295786,0.97109276,0.96673524,0.973796,0.968645465
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.97287524,0.9446149,0.9899249,0.99162346,0.974759625
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9714414,0.98531264,0.99450374,0.99830544,0.987390805
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9834583,0.95982957,0.9872076,0.992859,0.9808386175
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98308796,0.9575864,0.9834223,0.992459,0.979138915
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9520105,0.9946089,0.9548395,0.9947096,0.974042125
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9604883,0.94438505,0.991139,0.9972263,0.9733096625
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9130591,0.9516654,0.98488694,0.9954412,0.96126316
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9721595,0.9901155,0.9887216,0.9896047,0.985150325
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.90928316,0.92083055,0.9784297,0.89628065,0.926206015
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.95941615,0.9196223,0.99715686,0.9992925,0.9688719525
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99188143,0.9850631,0.9790116,0.9970636,0.9882549325
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9466899,0.9444313,0.9869639,0.99063265,0.9671794375
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9848877,0.9941644,0.9942316,0.9931056,0.9915973250000001
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0075239614,0.0003371583,0.005061014,0.18316944,0.049022893425
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.973473,0.9827756,0.9818326,0.9802281,0.979577325
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.69698524,0.6164264,0.6654998,0.5436122,0.63063091
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.023998318,0.025215711,0.0131714605,0.026437907,0.022205849125
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.04319743,0.11191449,0.096236005,0.0020670905,0.063353753875
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88825065,0.8832468,0.9564873,0.97509104,0.9257689475
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.40155256,0.4783114,0.061653957,0.121269144,0.26569676524999997
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.008743686,0.007365327,0.058026925,0.006469424,0.0201513405
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.012879125,0.0033513645,4.5361474e-05,0.0015339982,0.0044524622935
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,4.7721318e-05,0.0003394058,0.0002072575,0.00020634514,0.0002001824395
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.6807485,0.5998803,0.16145267,0.5027812675000001
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0025759132,0.0011217903,0.019704362,0.0059804121499999995
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0026498793,0.0015887402,0.004816655,0.004592927625
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.10737916,0.011959921,0.005069213,0.0371395485
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.038928285,0.00036416348,0.00046424425,0.0117909045075
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.86217827,0.81133664,0.8727128,0.84910809
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.8906371,0.92353666,0.8917414,0.8966016649999999
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.95458657,0.9493356,0.94983065,0.94383803
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.02386388,0.017664136,0.033199728,0.019045545025
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.80355906,0.6267021,0.75266516,0.7428720550000001
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,4.6661535e-05,0.0013357989,0.011756323,0.00328802783125
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.038790077,0.023062777,0.047599293,0.028877610325
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.0014400423,0.008001273,0.0028007645,0.0047109154499999995
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.0072043287,0.012158396,0.017223332,0.009467896850000001
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.03710999,0.009416013,0.016015962,0.0213208025
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.26544836,0.69575155,0.6485201,0.5750671275
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.0878626,0.06633914,0.016321523,0.07049965325
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.83167547,0.81861675,0.70457613,0.7963977624999999
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.257778,0.34295076,0.06731465,0.19999784
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.1495674,0.0041872035,0.1184462,0.081756701625
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.011125727,0.3532501,0.13983038,0.13786807025
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.09866332,0.012102312,0.03405065,0.09680084300000001
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.15616968,0.3493299,0.25590837,0.20743815000000002
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.034199312,0.004841367,0.0039638323,0.019483862825
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.7945469,0.88159144,0.8261368,0.8160604349999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.5269755,0.39285293,0.4373202,0.4354878025
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.0032097264,0.00412058,0.0044345185,0.003037119425
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.0037055626,0.004008882,0.0052159973,0.0032676174925000004
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.00055330497,0.076214604,0.49585265,0.1432000516575
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.001224193,0.1040474,0.5164968,0.1556750311
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.0224679,0.027682463,0.047390025,0.030185487
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.12019421,0.012300155,0.04486482,0.05936744225
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.0014181574,0.001721818,0.053471997,0.01417251773
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.9174777,0.98095506,0.9452166,0.893645915
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.20655546,0.5891314,0.33182538,0.29463216999999997
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.004105217,0.35635298,0.05647827,0.10930736375
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.27548155,0.0470485,0.05893976,0.1581300475
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.015995167,0.02806708,0.009339495,0.014524827900000002
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.059413,0.3844202,0.054562256,0.126923339
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.047274258,0.0077578826,0.0103620915,0.022515813025
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.15179844,0.07420465,0.21892649,0.12269717150000001
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.024933053,0.003162837,0.11573125,0.03696020335
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.32671753,0.7325041,0.4693104,0.5109197824999999
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.018737534,0.052155245,0.19494063,0.081832656
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.0637361,0.09226201,0.546791,0.19068740875
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.8428004,0.6810496,0.9110444,0.8063847175000001
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.055363543,0.012320164,0.0035854895,0.01891594125
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.9703973,0.84656626,0.6767004,0.864751465
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.028452188,0.017653003,0.03749475,0.030875752
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.07843069,0.035753824,0.01734395,0.0341312716
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.7352871,0.90440494,0.8509396,0.8324708599999999
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.0011869774,0.00205199,0.027020931,0.008509332100000001
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.124541394,0.0513601,0.6228854,0.228166311
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.0406632,0.006170702,0.021974847,0.05246796475
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.16609253,0.17647515,0.030874934,0.15268255349999998
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.06919054,0.545683,0.047154207,0.19655722025
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9648833,0.9784615,0.9460137,0.9586677
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.68236405,0.62586325,0.5600567,0.6575344000000001
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.9750905,0.98961383,0.97608256,0.9730387975
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.9469681,0.95082575,0.95288175,0.94403945
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9668086,0.9491681,0.95425713,0.9645009075
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9940257,0.9829269,0.97103494,0.9858659350000001
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.9875075,0.96459854,0.9505021,0.96894231
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.94951284,0.9555636,0.9975074,0.9664855
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9880966,0.9906432,0.9834104,0.9825647125
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.9743906,0.99333364,0.9989643,0.98943836
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.87584513,0.8720536,0.97540444,0.9183335525
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.9640466,0.98650694,0.99815327,0.9781961025
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.89004534,0.83568203,0.915442,0.8605182325
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.97953117,0.9876342,0.99773693,0.98959695
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.9867813,0.97712916,0.96904343,0.9774144475000001
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.97695017,0.9941625,0.9941645,0.9875802325
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.97794527,0.94000757,0.94542944,0.958255095
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.091016866,0.18320553,0.025893597,0.12414075075
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9547415,0.9680102,0.9485861,0.9551134
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.9911635,0.99419194,0.9841309,0.9793950725
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.003115032,0.0018972649,0.0026476146,0.006709864125
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.007744181,0.0005605892,0.00094726565,0.0023302847574999995
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.9658392,0.8628503,0.96466666,0.9226013824999999
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.03698748,0.08785573,0.0061601517,0.054173101675
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.04450699,0.016027033,0.0022802544,0.01969971235
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.01372782,0.007835711,0.017941913,0.016490371
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.06769719,0.0034718106,0.005010182,0.021531635650000002
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.14706175,0.0024662942,0.00094946584,0.04190071626
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.97104204,0.9766876,0.9874187,0.975903435
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.19873194,0.13977341,0.010182222,0.17347511799999998
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.024358869,0.011644764,0.0018725609,0.009605408825
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.18297502,0.07093763,0.19372958,0.1444241075
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.0036752336,0.016251452,0.0004938723,0.011504680225000001
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.24495536,0.05972019,0.31516486,0.1710987975
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.4461607,0.22748728,0.0746305,0.26801722
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.0041255294,0.000865336,0.041756697,0.012113873325
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.022068119,0.09243394,0.0584982,0.12828127725
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.01995861,0.028459584,0.0069088615,0.015253853975000002
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.0029300593,0.057967477,0.008304728,0.0173038751275
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.027009651,0.005458775,0.14569302,0.05205700975
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.35623473,0.46976823,0.11930908,0.246680439
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.13886254,0.035546016,0.010235691,0.16759311924999998
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.5008579,0.7277892,0.43767223,0.5784594075
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.8589252,0.93610257,0.95799583,0.929015575
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.040768046,0.06434952,0.030502396,0.03623150325
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.0063742045,0.013843681,0.00095333013,0.0071360436575
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.0015623509,0.019904124,0.0010585332,0.006825017924999999
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.0035603498,0.000118418386,0.21815078,0.055623180821499994
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.028188288,0.008749539,0.007873428,0.020111681250000003
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.78982633,0.88362044,0.7926698,0.8364218075000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.0037598673,0.012202975,0.004038018,0.005733044825
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.018491074,0.042175487,0.070427775,0.0333168301
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.007396521,0.5550161,0.25408086,0.20727114400000002
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3586596,0.3009491,0.15862969,0.290969665
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0032105702,0.0076320977,0.0030498828,0.0037807504
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.000170638,0.006579999,0.054398365,0.015294374989499999
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.03065678,0.68556637,0.0003161601,0.185823105025
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.092892334,0.13687894,0.0013277017,0.062384517674999994
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0038145613,0.0006316873,0.006804866,0.01156495615
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.72672015,0.22281598,0.03193565,0.461555035
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.5573997,0.97350943,0.48012304,0.53869299
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.01098631,0.4106649,0.012067898,0.137633151
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.14207052,0.20503584,0.015819237,0.114856178
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.07238202,0.027919063,0.0008798761,0.036400463275
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.2285268,0.26980117,0.36338723,0.28768868000000003
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.10961309,0.11892851,0.06559535,0.11543629999999999
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.026845193,0.00035833908,0.0022197415,0.035856764645
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.14626034,0.8688998,0.042483643,0.27410329075
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.29584566,0.19025163,0.14911874,0.2131258925
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.27326038,0.45917684,0.07978692,0.26181812000000004
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.22040747,0.055670068,0.09918919,0.1307001695
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.013381374,0.0072695673,0.03768438,0.022308053575
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.010078934,0.09796627,0.08072597,0.0023027663,0.047768485075
