file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.20075214,0.12354145,0.03405475,0.0333277,0.16303779,0.11094276600000001
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0864298,0.06539698,0.023130639,0.0037776865,0.02355563,0.040458147099999994
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.13160239,0.03318478,0.39593843,0.30324662,5.5997592e-05,0.17280564351840003
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.047742505,0.08296162,0.03701839,0.16050263,0.027999837,0.0712449964
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9240399,0.88960636,0.93389374,0.80694443,0.88274443,0.8874457720000001
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.3046333,0.39735615,0.11205685,0.13932809,0.14758241,0.22019136
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96057826,0.9688709,0.98325586,0.81484115,0.96517944,0.9385451220000001
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9766018,0.98907673,0.99463993,0.97725165,0.985502,0.9846144219999999
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93935287,0.9777616,0.9856839,0.9543264,0.7782213,0.9270692140000001
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.35147077,0.13695194,0.3144984,0.035498615,0.20509936,0.208703817
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92798287,0.81690973,0.86610484,0.98320687,0.98598844,0.91603855
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0009384347,0.13255906,0.0030884352,0.0029858311,0.019874662,0.0318892846
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.87741864,0.9450548,0.9774399,0.99204636,0.9924867,0.9568892799999998
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40387547,0.6526708,0.4719384,0.53765255,0.06517403,0.42626225
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8164248,0.6072535,0.7860138,0.26508257,0.47649446,0.590253826
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.016749658,0.06755967,0.04482489,0.10934347,0.49885258,0.1474660536
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.17495458,0.039856136,0.0029406587,0.062008116,0.08187694,0.07232728614
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0042640595,0.0031673291,0.043419875,0.016102618,0.0812784,0.029646456319999997
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.02389841,0.008312511,0.014353725,0.017999206,0.023606839,0.0176341382
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.018124186,0.003540077,0.0087937275,0.026047975,0.4155355,0.0944082931
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.1870422,0.02237788,0.08893377,0.027284967,0.15386073,0.0958999094
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.1243332,0.2055401,0.0059911935,0.12093845,0.019962756,0.09535313990000002
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0021996892,0.091955654,0.019550053,0.25764656,0.06834329,0.08793904924
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0013063871,0.09819964,0.10965127,0.029261842,0.00082550605,0.04784892903
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.021954251,0.0051229903,0.03605561,0.0059750318,0.07813274,0.029448124620000005
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.009882855,0.18551062,0.0012006458,0.010747217,0.020354131,0.045539093759999996
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0057141017,0.015990041,0.08610456,0.04959833,0.0040410357,0.03228961368
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0021644053,0.0027264915,0.022372324,0.013170636,0.0018500086,0.00845677308
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.11124663,0.018750992,0.026577964,0.09369377,0.0132610155,0.0527060743
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.93037874,0.8711967,0.9483314,0.9956683,0.98367876,0.9458507800000001
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.002836136,0.03634214,0.07640725,0.08048703,0.15575328,0.0703651672
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0136753535,0.085011415,0.661739,0.02209147,0.111115865,0.1787266207
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.5572427,0.53359824,0.711511,0.24015196,0.10169142,0.42883906400000005
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.6923845,0.7812698,0.5657593,0.57305074,0.2692168,0.576336228
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.6136881,0.6419546,0.7546367,0.45354438,0.89004827,0.6707744099999999
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.99653697,0.98855966,0.99017006,0.98024195,0.8922259,0.9695469079999999
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.051979486,0.017595353,0.061965354,0.008762758,0.004712392,0.029003068600000004
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.06690481,0.032529388,0.023925016,0.095929116,0.020696372,0.04799694039999999
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.028177593,0.013477693,0.103282824,0.0011320356,0.0004868133,0.02931139178
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.010814582,0.0018714587,0.008755832,0.005913367,0.22951233,0.05137351393999999
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.007118213,0.010702311,0.30274585,0.09791987,0.65182424,0.21406209680000005
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.32148823,0.011327646,0.0026160306,0.0014632493,0.0034347433,0.06806597984
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.010859722,0.049485322,0.008997709,0.0013703724,0.029155048,0.01997363468
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0005666391,0.0027793439,0.041906424,0.09855221,0.028601944,0.034481312199999996
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.011838379,0.045393918,0.026401535,0.1886268,0.017123813,0.057876889
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.003098919,0.02953284,0.00080636324,0.00019498689,0.00043123626,0.0068128690780000015
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.013669308,0.002656078,0.032846317,0.011775468,0.043182783,0.0208259908
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.00096392934,0.012212112,0.031337485,0.0006742991,0.06860488,0.022758541087999996
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.19399793,0.55453247,0.5899247,0.037492864,0.43269563,0.3617287188
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.39768314,0.60639316,0.55415064,0.2501147,0.72663003,0.506994334
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.03072707,0.026967278,0.14063184,0.0034869947,0.0034004364,0.04104272382
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.26464683,0.38703245,0.079832196,0.012525815,0.10209135,0.1692257282
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.32163998,0.6763746,0.81455743,0.59042263,0.77833253,0.636265434
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.010545687,0.009418483,0.0007998755,0.091199584,0.015744401,0.025541606099999996
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.05267682,0.51950806,0.35126644,0.042439315,0.0068757623,0.19455327946
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.26079604,0.30465195,0.046438858,0.0445799,0.0320854,0.13771042960000002
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.009532881,0.014521413,0.003957418,0.0144131435,0.02326398,0.0131377671
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7439702,0.38583302,0.71406895,0.9648587,0.84746814,0.7312398019999999
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.58773196,0.73592687,0.32295677,0.7825756,0.6403361,0.61390546
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.964793,0.9204164,0.8978026,0.96448666,0.94470584,0.9384409
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9828304,0.98670083,0.980839,0.9957379,0.98800373,0.986822372
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98138577,0.9707615,0.9878349,0.97312003,0.9969162,0.98200368
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9291315,0.95448196,0.995911,0.9527732,0.99498487,0.965456506
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98059386,0.9761841,0.9870646,0.9878016,0.9813099,0.9825908120000001
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.99430424,0.9762453,0.99411434,0.91425854,0.9884891,0.973482304
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9826707,0.93111914,0.9729677,0.9830414,0.9051694,0.954993668
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.8996442,0.90393555,0.9743171,0.97803545,0.9437601,0.93993848
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.931523,0.985786,0.92122334,0.9546497,0.9116766,0.9409717280000001
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9502878,0.900884,0.9095711,0.85501033,0.8344829,0.8900472260000001
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9513737,0.7643567,0.99018025,0.95018655,0.98143,0.9275054399999998
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99790937,0.9954471,0.9880127,0.9905256,0.99841416,0.9940617860000002
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9726582,0.948618,0.97947687,0.985864,0.9906641,0.9754562339999999
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9724668,0.9350913,0.9830239,0.99142355,0.97924143,0.9722493959999999
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.012340953,0.0015104675,0.0033257976,0.00088253483,0.38758263,0.081128476586
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.93954027,0.95890003,0.8785209,0.9747975,0.95895165,0.94214207
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.09279264,0.113398015,0.72759163,0.31576154,0.43849576,0.337607917
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04017195,0.09810221,0.35435423,0.5743334,0.07568092,0.22852854199999997
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.026024563,0.06764623,0.09630952,0.008421964,0.0011061735,0.039901690100000005
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.95805204,0.9487891,0.99566084,0.99522483,0.9790365,0.975352662
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.17635481,0.25607184,0.10357568,0.131442,0.0062314565,0.13473515730000002
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.030669712,0.018375602,0.03249313,0.055719197,0.0012647038,0.027704468959999996
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0029646829,0.0028104298,0.06576916,0.04644064,0.0030194563,0.0242008738
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.0202875e-06,0.00066715555,0.00020548851,0.00070245215,0.0090729445,0.0021302121995
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.1659227,0.35054716,0.32294628,0.22530645,0.20080823,0.25310616399999997
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0009145505,0.011968122,0.01222258,0.11704229,0.010188453,0.030467199099999998
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.036438845,0.035498623,0.0015274195,0.00536382,0.024931652,0.020752071900000002
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.4036015,0.1315206,0.0019927276,0.0037784602,0.33259416,0.17469748955999997
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.24636923,0.018226389,0.0017334512,0.049477026,0.006696916,0.06450060244
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.8886918,0.7656289,0.5562717,0.7655562,0.9434987,0.7839294600000001
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.961558,0.8089317,0.93094814,0.8760533,0.9068647,0.896871168
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9567512,0.97050744,0.97448,0.9820634,0.9589702,0.9685544480000001
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0034197418,0.0009203509,0.0022381502,0.0007274134,0.0046869647,0.0023985241999999996
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8956943,0.77904826,0.6320823,0.84518075,0.8989146,0.810184042
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0043615,0.001867734,3.765982e-05,0.00028049806,0.0035834885,0.002026176076
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.016711848,0.005687355,0.005318339,0.048798967,0.029061982,0.021115698199999998
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.021172045,0.06288814,0.06226262,0.07015257,0.00951633,0.045198340999999996
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012066662,0.00016775077,0.004438156,0.0003759667,0.0771929,0.016676287934
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.00014704035,0.0075185113,0.0022334866,0.002262103,0.0016379482,0.0027598178899999994
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.3774317,0.5204211,0.20977773,0.35326102,0.06896031,0.30597037199999993
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.15522517,0.09668663,0.2318737,0.07116513,0.15861747,0.14271362
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.872664,0.74895173,0.9814538,0.8924689,0.8667423,0.872456146
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.11636086,0.13505803,0.050602388,0.10026499,0.00557732,0.0815727176
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.44437498,0.17301378,0.2870911,0.100925796,0.05929944,0.2129410192
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0032478925,0.002158117,0.037835274,0.009054948,0.0028794294,0.01103513218
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.62243605,0.2233275,0.017937409,0.03504229,0.07569428,0.1948875058
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.08033171,0.19920506,0.061272375,0.102980725,0.039285026,0.09661497919999999
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.0021167477,0.006060638,0.0038795993,0.006478272,0.0508075,0.013868551400000002
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.9014182,0.91119504,0.70125085,0.35359374,0.68822455,0.711136476
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.717084,0.52703965,0.6677754,0.12529929,0.05774522,0.4189887120000001
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0020101785,0.0036437982,0.019275203,0.00021008511,0.03174922,0.011377696962
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0001119658,0.00020696284,0.0010454147,7.2177965e-05,0.13368072,0.027023448260999998
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,1.1626375e-05,3.3291726e-06,0.004201837,5.7483103e-06,0.015998913,0.00404429077158
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.00034422125,0.0009924505,0.0013267639,1.0419543e-05,0.43776396,0.0880875630386
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.059708327,0.23260823,0.055329766,0.0047936677,0.2921033,0.12890865814
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.032696705,0.5525439,0.021914741,0.22813214,0.0042625535,0.16791000790000002
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,6.0113824e-05,0.000566218,0.00070763426,0.0012508729,0.032099944,0.006936956596799999
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.52792263,0.69590944,0.6376371,0.62501895,0.63765407,0.624828438
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.6664244,0.69641626,0.5007849,0.37679973,0.51735574,0.5515562060000001
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.09846323,0.040433493,0.61279196,0.018452192,0.4368394,0.241396055
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.55535734,0.58661133,0.30619982,0.4379285,0.052220907,0.38766357939999996
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.08103191,0.041618157,0.012968286,0.008126385,0.045485713,0.037846090199999995
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.12718746,0.0668201,0.02633206,0.039352346,0.018162131,0.055570819400000006
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.027668642,0.0036491286,0.044389524,0.017156733,0.01390791,0.02135438752
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.1987427,0.18320432,0.060452547,0.062908456,0.05321698,0.11170500059999999
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.045918398,0.07440771,0.019696733,6.903778e-05,0.034886222,0.034995620156
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.012311914,0.014593224,0.0063662757,0.04734133,0.045861017,0.025294752139999998
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.1998471,0.006363936,4.9702827e-05,0.08186902,0.0033010694,0.0582861656454
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0061515253,0.02104404,0.4393771,0.015201586,0.32102263,0.16055937626
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.93246573,0.70826644,0.7608,0.7042199,0.78548473,0.77824736
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.08204927,0.022621218,0.02021338,0.056372315,0.053170115,0.04688525959999999
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9487991,0.960063,0.9110031,0.91571975,0.88442683,0.9240023559999999
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.029489445,0.021334149,0.002956795,0.011207728,0.036253218,0.020248266999999997
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0099237515,0.031715155,0.0027393678,0.030279905,0.008621762,0.01665598826
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.9610552,0.6478643,0.96152097,0.9845573,0.92562765,0.896125084
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0021201698,0.0034000003,0.06954284,0.00026906864,0.17147946,0.049362307748
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.36863592,0.4475422,0.19380304,0.119337864,0.24179393,0.2742225908
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.07508539,0.0032718752,0.03261808,0.011307062,0.0018699194,0.02483046532
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.14546831,0.07080158,0.1269612,0.031639885,0.08149534,0.09127326299999998
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.47427136,0.44135153,0.06143388,0.00022551567,0.44741276,0.284939009134
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.93545514,0.8764358,0.92394423,0.89608765,0.8775072,0.901886004
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.62536424,0.61038244,0.20540828,0.597205,0.16312398,0.44029678800000005
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.97623426,0.9511042,0.9713722,0.9428713,0.84112686,0.936541764
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.90169233,0.9286529,0.95587045,0.946244,0.8899202,0.9244759760000001
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9539447,0.9757824,0.9185709,0.89070624,0.96082294,0.9399654359999999
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9804967,0.9681202,0.9869125,0.99272436,0.98192525,0.9820358020000001
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.93767613,0.9248859,0.88530344,0.9937645,0.9778464,0.9438952740000002
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9732333,0.9680191,0.9642901,0.99616027,0.98561907,0.977464368
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.89252853,0.93115324,0.9931097,0.9475227,0.12581225,0.778025284
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9943146,0.99124724,0.97838634,0.97925526,0.99785054,0.988210796
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9392886,0.9780975,0.9655534,0.991516,0.93564934,0.962020968
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9751971,0.9906623,0.98978454,0.9853328,0.9863275,0.985460848
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.69564164,0.6102155,0.8044641,0.81184155,0.61917645,0.708267848
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9921182,0.98929685,0.98640835,0.7493476,0.8409942,0.9116330400000001
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9520624,0.9934411,0.898663,0.98722804,0.9773383,0.9617465679999999
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9952426,0.9940789,0.99179816,0.86399174,0.9564657,0.96031542
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9727534,0.9934989,0.8822365,0.9361853,0.96418387,0.9497715939999999
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.5317202,0.74977666,0.23354818,0.4809761,0.07688655,0.414581538
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9575728,0.946269,0.9707479,0.9914465,0.9163367,0.9564745800000001
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.91003305,0.8998177,0.87354606,0.98599917,0.9639822,0.926675636
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.000536076,0.0025027655,0.005516149,0.021361072,0.0026950585,0.0065222242
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0020355987,0.004379406,0.005266427,0.0011270692,0.0013119134,0.0028240828599999995
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.90898323,0.92942685,0.9915798,0.9302519,0.9032555,0.9326994560000001
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.398473,0.22285528,0.21207835,0.060815163,0.04207652,0.1872596626
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.027449952,0.002253757,0.41325724,0.01802149,0.019170878,0.09603066340000001
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.007627802,0.0033120385,0.0051999763,0.036892246,0.07297887,0.02520218656
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.008402097,0.016306454,0.016882196,0.0072876387,0.037644852,0.017304647540000002
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.093536384,0.09906316,0.027165793,0.048087034,0.014100806,0.056390635400000014
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9763604,0.9160643,0.95207167,0.94608206,0.9537475,0.9488651860000001
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.21194679,0.047319066,0.2031623,0.030960277,0.032603916,0.10519846979999999
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0039239884,0.00014643687,0.0012873447,1.9718795e-05,0.0075460845,0.002584714653
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.027880613,0.03310393,0.003676865,0.014503805,0.10553124,0.036939290599999994
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.04638618,0.034515887,0.06917104,0.073800094,0.010728364,0.04692031299999999
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.030752119,0.012494788,0.08031127,0.04062791,0.0053020003,0.03389761746
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.29700863,0.018674338,0.17912607,0.111914836,0.44187137,0.20971904879999997
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0024082852,0.064491406,0.07604286,0.0006849092,0.020351425,0.03279577708
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.147728,0.0066759884,0.16311164,0.0049846177,0.036139503,0.07172794982000001
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.008128268,0.082499,0.123332195,0.13024299,0.028554585,0.07455140760000001
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.0114969,0.007654062,0.11016331,0.2630402,0.14075683,0.1066222604
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.0860762,0.017565055,0.02612122,0.00035277577,0.002129371,0.026448924353999998
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.63149977,0.6776056,0.15839471,0.59004986,0.28942814,0.46939561600000007
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.038071085,0.0046620285,0.0027473725,0.022507066,0.018235743,0.017244659
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.40333247,0.43087527,0.12976415,0.4128071,0.2213282,0.31962143800000004
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.831733,0.9349697,0.94822735,0.930935,0.9398885,0.9171507099999999
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.004160574,0.008028834,0.06083588,0.0062673716,0.11437225,0.03873298192
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.0009517274,0.029579133,0.014886777,0.0027013854,0.01236548,0.01209690056
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0008285721,0.00059745467,0.002827092,0.009980592,0.0010367315,0.003054088454
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.09044579,0.00174182,0.010798514,1.0731494e-05,0.07660561,0.0359204930988
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.0057491018,0.047634304,0.16063367,0.07576045,0.084119506,0.07477940636
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.90506697,0.85734034,0.8238433,0.852155,0.8082276,0.8493266420000001
