file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.001215246,0.010777402,0.061345395,0.027755763,0.0252734515
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0025409926,0.013404567,0.0062634884,0.005630476,0.006959880999999999
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.38235545,0.30815774,0.032487266,0.031225737,0.18855654824999998
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0064067435,0.09203208,0.064996995,0.15168224,0.07877951462499999
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.049706396,0.27800706,0.05227141,0.010850505,0.09770884275
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.013084368,0.057875734,0.031860333,0.013080009,0.028975110999999998
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.011355342,0.06297767,0.09055999,0.0960736,0.0652416505
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0073983236,0.016586082,0.006956179,0.003028307,0.008492222899999999
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0022627616,0.000693051,0.010281851,0.021256303,0.00862349165
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0014062291,0.002682377,0.08001565,0.0006666394,0.021192723875
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.26635018,0.28192452,0.08413055,0.015784865,0.16204752875
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9157466,0.96831614,0.9566485,0.9771375,0.954462185
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0031104276,0.23577568,0.039718896,0.009982854,0.07214696439999999
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0013364422,0.0017841876,0.003025094,6.439515e-05,0.0015525297375
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2093381,0.64772373,0.57082134,0.43934125,0.46680610499999997
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.29747108,0.80144906,0.9207987,0.8636613,0.7208450350000001
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.63555145,0.9148733,0.77107185,0.95855194,0.8200121349999999
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.994228,0.9989477,0.0446335,0.99156463,0.7573434575000001
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.04934157,0.009944524,0.01373823,0.0075876107,0.020152983675
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.039744493,0.14075436,0.01657449,0.08613877,0.07080302825
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.01835515,0.018957345,0.023169711,0.009577901,0.01751502675
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.11110657,0.03626905,0.030202936,0.069349214,0.0617319425
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0015569445,0.0008978255,0.023022143,0.01879509,0.01106800075
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.0053295023,0.011016204,0.010458456,0.0028405369,0.007411174799999999
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.056192555,0.0028323599,0.011966166,0.0024622083,0.018363322300000002
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00027830518,0.0015957459,0.06510104,0.01480528,0.02044509277
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.08550158,0.036314778,0.32479793,0.019771565,0.11659646325
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.005841362,0.09199847,0.0074814768,0.09676056,0.0505204672
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.032565985,0.2659984,0.058391638,0.20813525,0.14127281825000002
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0030885423,0.037655994,0.33311716,0.031806618,0.101417078575
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.010216096,0.12226903,0.19087406,0.055457078,0.094704066
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.62046343,0.30918342,0.5407152,0.29533505,0.441424275
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.30686107,0.221687,0.2853454,0.15835863,0.243063025
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.3253184,0.32588264,0.5953437,0.15618531,0.3506825125
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.7498754,0.86671835,0.44282746,0.462632,0.6305133025
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.024148231,0.013721506,0.00940221,0.026611278,0.01847080625
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.0068647494,0.13963228,0.40889573,0.24594922,0.20033549485
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.09761205,0.6582819,0.18603852,0.23378257,0.29392875999999996
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0067492714,0.017663516,0.11231989,0.033351317,0.0425209986
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.8255354,0.96203613,0.90938,0.847802,0.8861883825000001
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62204844,0.7584558,0.854192,0.9077454,0.78561041
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96409047,0.95917237,0.9614367,0.91626704,0.9502416450000001
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.93708384,0.986376,0.94811857,0.9648802,0.9591146525
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.95855445,0.9746176,0.943342,0.98006195,0.964144
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.87459946,0.92500585,0.99185365,0.9971392,0.94714954
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.982768,0.9476654,0.9864829,0.96745455,0.9710927125
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9438681,0.9094983,0.8953326,0.9195468,0.9170614500000001
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.99469984,0.9956623,0.9890723,0.99134326,0.9926944249999999
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.97301483,0.9934081,0.98927796,0.9922495,0.9869875975
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9531443,0.9462805,0.9947461,0.99867404,0.973211235
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.48875925,0.80182624,0.90862375,0.93061703,0.7824565675
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9494305,0.9983492,0.96644974,0.9791428,0.9733430599999999
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9760118,0.99016935,0.9887454,0.97049785,0.9813561
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9144694,0.97079873,0.95966685,0.9858517,0.95769667
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9439103,0.8957649,0.9434226,0.98375213,0.9417124825
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.68412703,0.24470311,0.15541036,0.16856703,0.3132018825
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.88737917,0.970851,0.8938564,0.9180235,0.9175275175000001
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.771445,0.39136818,0.9324468,0.22243652,0.5794241250000001
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.13861516,0.056469448,0.10098095,0.013596998,0.07741563900000001
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.032787103,0.102708384,0.0007221282,0.0018907693,0.034527096125000004
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.64920837,0.9737984,0.9864231,0.98256314,0.8979982525
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.26508066,0.039248653,0.43084753,0.20868845,0.23596632325000003
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.013898117,0.069592565,0.0906933,0.007494603,0.04541964625
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.24205199,0.05151937,0.015322297,0.055654928,0.09113714625
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.00070470775,3.679476e-05,0.09208621,0.041540384,0.0335920241275
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.25046915,0.47246444,0.13764845,0.2367016,0.27432091000000003
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.003317379,0.049905423,0.006219046,0.00026777497,0.0149274057425
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.00026733443,0.026866945,0.032630187,0.09178867,0.0378882841075
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.03400317,0.038064163,0.019379972,0.08113233,0.04314490875
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.007363486,0.0047229845,0.024366675,0.009371588,0.011456183375
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.72292894,0.79741925,0.9081235,0.8630978,0.8228923724999999
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8752042,0.8505913,0.717251,0.82255334,0.81639996
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.83885235,0.90310043,0.851723,0.9502063,0.88597052
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.023818176,0.005123994,0.041081138,0.019373627,0.022349233750000003
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8502539,0.8418413,0.6854054,0.8895674,0.816767
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.005182219,0.0005263476,0.11890596,0.19501644,0.07990774165
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.16493915,0.13773851,0.013410313,0.045306977,0.0903487375
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.016339332,0.018064037,0.0059470255,0.025354363,0.016426189375
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.03296562,0.0765567,0.114821665,0.24966882,0.11850320125000001
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0050149737,0.008722271,0.034890857,0.013075694,0.015425948924999999
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.1563069,0.226386,0.46860516,0.44846985,0.3249419775
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.073688604,0.088647634,0.29778028,0.22207548,0.1705479995
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8690305,0.97245455,0.77804047,0.88298774,0.875628315
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.21065597,0.1347713,0.05673029,0.16062,0.14069439
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.004389264,0.016115036,0.18526569,0.09446697,0.07505924
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.029428821,0.050423473,0.048034556,0.11562227,0.06087728
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2197772,0.20847863,0.14892784,0.06975669,0.16173509
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.015953148,0.0252052,0.03407469,0.08898869,0.041055432
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.026481979,0.11315774,0.002494145,0.0012705656,0.0358511074
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.77993304,0.55426383,0.70005625,0.38646844,0.6051803899999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.3951192,0.56081,0.83605874,0.77753866,0.64238165
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.011371188,0.011217544,0.0022177377,0.001725139,0.006632902175
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.015229945,0.011215921,0.02999095,0.014667809,0.01777615625
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.0031572178,0.0015530473,0.058437273,0.014061227,0.019302191274999998
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.030413812,0.020423144,0.024574813,0.008771337,0.021045776500000002
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.057798557,0.052933104,0.00673488,0.025696242,0.035790695750000004
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.0047266977,0.24700326,0.015105283,0.0007959616,0.06690780057500001
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.0061488445,0.004763184,0.055005252,0.00660271,0.018129997624999998
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.8480321,0.46198118,0.7816163,0.46763235,0.6398154825000001
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.41094747,0.3329819,0.35169736,0.7491806,0.4612018325
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.08219833,0.28927496,0.1067448,0.1492634,0.15687037250000002
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.77786225,0.70072645,0.2431493,0.5916681,0.578351525
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.005867983,0.013177182,0.019978326,0.014667258,0.013422687250000002
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.040928863,0.017405398,0.007411642,0.003253535,0.0172498595
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.018613547,0.009778925,0.009236345,0.04533869,0.02074187675
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.0728172,0.20671308,0.08910895,0.04535249,0.10349793000000002
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.039880976,0.06698106,0.015143545,0.0073430105,0.032337147875
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.13121246,0.05147866,0.054111287,0.15290895,0.09742783925000001
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.00078621274,0.001197481,0.00422677,0.0040291375,0.00255990031
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.18456581,0.102871716,0.37142986,0.22050266,0.2198425115
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.45616025,0.6529527,0.7334393,0.8060346,0.6621467125
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.01545179,0.06894979,0.013167997,0.02377018,0.03033493925
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.80394113,0.80270433,0.9522439,0.96438485,0.8808185525000001
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.03683289,0.013591608,0.1667717,0.04188626,0.0647706145
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0095600765,0.0014874727,0.0016215143,0.0020389112,0.003676993675
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8305531,0.5945204,0.76649237,0.75637394,0.7369849525
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.015507527,0.033513147,0.1141511,0.18927497,0.088111686
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.28247818,0.05663217,0.042924892,0.019041242,0.100269121
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0974669,0.16140606,0.024932474,0.25668955,0.135123746
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.02863978,0.48192182,0.23439671,0.2170576,0.24050397749999997
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.122184515,0.06161478,0.33376533,0.53218096,0.26243639625000004
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.6921077,0.92735964,0.8878821,0.89587635,0.8508064475
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.2404108,0.46214733,0.18729398,0.67040634,0.3900646125
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.83712846,0.8357202,0.7797457,0.7478906,0.80012124
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.95414984,0.9073412,0.9223373,0.94723916,0.932766875
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.93450266,0.98215115,0.84207803,0.9607964,0.9298820600000001
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9859439,0.9660573,0.975863,0.9788679,0.976683025
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9863739,0.9769927,0.9802387,0.95271254,0.97407946
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.95063925,0.99156296,0.99494344,0.9913015,0.9821117875
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9459329,0.98597765,0.9895695,0.93181056,0.9633226525
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9885261,0.9782437,0.9888787,0.9236846,0.969833275
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.92151135,0.95332867,0.9348478,0.91310424,0.9306980149999999
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9598605,0.9910693,0.9933247,0.9417593,0.9715034499999999
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.9316046,0.89032763,0.76467705,0.9767045,0.890828445
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.953459,0.9825643,0.98571765,0.99280167,0.978635655
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9922118,0.9914152,0.97312826,0.98101085,0.9844415275
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.97513425,0.96674055,0.9564946,0.95849943,0.9642172075
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.89984035,0.96829873,0.8834661,0.938322,0.9224817949999999
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.34346572,0.5959279,0.11282095,0.28878447,0.33524975999999995
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.93052906,0.9353524,0.9673816,0.98935914,0.95565555
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8108185,0.91805726,0.99517447,0.9719,0.9239875575000001
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.001672481,0.020856123,0.016161354,0.06224052,0.025232619499999998
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0012824422,0.016873952,0.009825824,0.00083247555,0.0072036734375000005
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.96670735,0.9048277,0.81057686,0.96970147,0.9129533449999999
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.03240272,0.059962824,0.06073067,0.15460487,0.076925271
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.0069377376,0.031580437,0.23515286,0.004812951,0.0696209964
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.04581947,0.030613327,0.14613119,0.46545577,0.17200493925
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.022700688,0.0055257,0.048774328,0.080147415,0.03928703275
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.005257542,0.008358185,0.0003056705,0.0032233023,0.004286174950000001
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9395165,0.9581226,0.9738641,0.9796744,0.9627944
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.015153882,0.0154966265,0.05493683,0.074512094,0.040024858125
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00013695001,0.0011455581,0.009851707,0.024773391,0.0089769015275
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.16620208,0.03032285,0.010768236,0.0211299,0.057105766499999995
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.0010841654,0.00059699785,0.0011972226,0.003678098,0.0016391209624999998
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.26840368,0.08254654,0.07752768,0.03218747,0.11516634249999999
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.10486919,0.22233771,0.52456015,0.14437118,0.24903455749999998
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.030123267,0.06801067,0.009619455,0.016445152,0.031049636
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.20987159,0.1980839,0.20188878,0.13252749,0.18559293999999998
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.06809375,0.24231683,0.0019233851,0.017566314,0.08247506977499999
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.022127222,0.005787011,0.02200195,0.0072341436,0.014287581649999999
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.23121668,0.011899358,0.37378728,0.19754727,0.20361264699999998
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.14519079,0.35767773,0.0473173,0.3426793,0.22321628000000002
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.001521063,0.022045074,0.09129074,0.08836591,0.050805696750000004
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.57226616,0.5011566,0.5750419,0.59507155,0.5608840525
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.78135294,0.9173419,0.92994356,0.9448811,0.8933798749999999
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.023639979,0.008730355,0.1470088,0.2514317,0.1077027085
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.011381796,0.00296743,0.036281712,0.15525758,0.051472129500000005
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.009100104,0.005678234,0.034304988,0.0070054173,0.014022185824999998
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0016267395,0.006421881,0.0692517,0.118152335,0.048863163875
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.06467718,0.14288047,0.00673607,0.06007693,0.06859266250000001
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.77554953,0.8364268,0.8118675,0.9017127,0.8313891325
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.017582763,0.007708293,0.02607153,0.18248715,0.058462433999999994
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.052548885,0.16006547,0.17865169,0.015363676,0.10165743024999999
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.30853376,0.15399158,0.04595399,0.03481399,0.13582333
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.027095808,0.20579045,0.62409806,0.6940596,0.3877609795
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.07114578,0.5693646,0.09179528,0.00054483657,0.18321262414250003
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.23215145,0.016231803,0.0012561531,2.0137413e-05,0.06241488587825
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.18241504,0.056041356,0.24061994,0.04274724,0.130455894
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.3496986,0.38691613,0.6623596,0.06781336,0.3666969225
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.05787238,0.3466744,0.0047106184,0.037346955,0.11165108835
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.7494253,0.78710103,0.78631324,0.52617013,0.7122524250000001
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.26326743,0.09453534,0.16921394,0.3152501,0.2105667025
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.0695877,0.005106599,0.20635152,0.0049083764,0.07148854885000001
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.0047514304,0.02968118,0.027350472,0.024271535,0.02151365435
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.0027733832,0.4878946,0.031489074,0.015972981,0.13453250954999998
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.037875663,0.05676629,0.15069406,0.16761999,0.10323900075
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.29540694,0.12639698,0.060110696,0.09271768,0.143658074
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.00041223617,0.105088405,0.056815766,0.02809305,0.0476023642925
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.063975215,0.052873712,0.23008919,0.23351079,0.14511222675
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.3590644,0.22725268,0.17768104,0.05725224,0.20531259000000002
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.14033146,0.43456995,0.23693581,0.02555878,0.20934899999999998
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.11673053,0.14143224,0.09399651,0.28940636,0.16039140999999998
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.036630433,0.22784738,0.28759417,0.37174925,0.23095530825
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.045606527,0.5688626,0.07878237,0.13488324,0.20703368425
