file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.004418194,0.094187036,0.07289635,0.05716719333333333
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.109265275,0.17567742,0.16360793,0.14951687500000002
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.012074592,0.005500166,0.00028507187,0.005953276623333333
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.4807425,0.9093629,0.7443087,0.7114713666666667
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62862307,0.66336477,0.9257234,0.73923708
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96295786,0.97109276,0.96673524,0.96692862
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.97287524,0.9446149,0.9899249,0.9691383466666667
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9714414,0.98531264,0.99450374,0.9837525933333332
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9834583,0.95982957,0.9872076,0.9768318233333333
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98308796,0.9575864,0.9834223,0.9746988866666667
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9520105,0.9946089,0.9548395,0.9671529666666666
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9604883,0.94438505,0.991139,0.9653374499999999
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9130591,0.9516654,0.98488694,0.94987048
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9721595,0.9901155,0.9887216,0.9836655333333333
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.90928316,0.92083055,0.9784297,0.9361811366666667
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.95941615,0.9196223,0.99715686,0.95873177
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99188143,0.9850631,0.9790116,0.9853187099999999
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9466899,0.9444313,0.9869639,0.9593617
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9848877,0.9941644,0.9942316,0.9910945666666667
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0075239614,0.0003371583,0.005061014,0.0043073779
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.973473,0.9827756,0.9818326,0.9793604
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.69698524,0.6164264,0.6654998,0.6596371466666667
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.023998318,0.025215711,0.0131714605,0.02079516316666667
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.04319743,0.11191449,0.096236005,0.08378264166666667
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88825065,0.8832468,0.9564873,0.9093282500000001
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.40155256,0.4783114,0.061653957,0.3138393056666667
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.008743686,0.007365327,0.058026925,0.02471197933333333
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.012879125,0.0033513645,4.5361474e-05,0.005425283658
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,4.7721318e-05,0.0003394058,0.0002072575,0.00019812820600000001
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.6807485,0.5998803,0.6165574666666668
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0025759132,0.0011217903,0.0014057622
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0026498793,0.0015887402,0.004518351833333333
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.10737916,0.011959921,0.047829660333333336
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.038928285,0.00036416348,0.015566457926666666
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.86217827,0.81133664,0.8412398533333333
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.8906371,0.92353666,0.8982217533333333
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.95458657,0.9493356,0.94184049
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.02386388,0.017664136,0.014327484033333332
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.80355906,0.6267021,0.7396076866666667
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,4.6661535e-05,0.0013357989,0.0004652627749999999
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.038790077,0.023062777,0.022637049433333334
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.0014400423,0.008001273,0.0053476324333333325
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.0072043287,0.012158396,0.006882751800000001
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.03710999,0.009416013,0.023089082666666667
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.26544836,0.69575155,0.5505828033333333
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.0878626,0.06633914,0.08855903
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.83167547,0.81861675,0.8270049733333332
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.257778,0.34295076,0.24422557
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.1495674,0.0041872035,0.06952686883333332
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.011125727,0.3532501,0.13721396700000002
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.09866332,0.012102312,0.117717574
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.15616968,0.3493299,0.19128141
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.034199312,0.004841367,0.024657206333333334
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.7945469,0.88159144,0.8127016466666666
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.5269755,0.39285293,0.43487700333333335
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.0032097264,0.00412058,0.0025713197333333336
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.0037055626,0.004008882,0.002618157556666667
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.00055330497,0.076214604,0.025649185543333338
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.001224193,0.1040474,0.03540110813333333
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.0224679,0.027682463,0.024450641
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.12019421,0.012300155,0.06420164966666667
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.0014181574,0.001721818,0.0010726913066666666
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.9174777,0.98095506,0.8764556866666666
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.20655546,0.5891314,0.2822344333333333
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.004105217,0.35635298,0.12691706166666666
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.27548155,0.0470485,0.19119347666666667
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.015995167,0.02806708,0.016253272200000002
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.059413,0.3844202,0.1510437
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.047274258,0.0077578826,0.026567053533333333
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.15179844,0.07420465,0.090620732
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.024933053,0.003162837,0.0107031878
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.32671753,0.7325041,0.5247895766666666
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.018737534,0.052155245,0.044129998000000004
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.0637361,0.09226201,0.07198621166666667
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.8428004,0.6810496,0.7714981566666667
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.055363543,0.012320164,0.024026091833333332
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.9703973,0.84656626,0.9274351533333333
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.028452188,0.017653003,0.028669419333333335
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.07843069,0.035753824,0.039727045466666666
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.7352871,0.90440494,0.8263146133333333
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.0011869774,0.00205199,0.0023387991333333334
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.124541394,0.0513601,0.09659328133333334
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.0406632,0.006170702,0.06263233733333333
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.16609253,0.17647515,0.19328509333333332
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.06919054,0.545683,0.24635822466666668
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9648833,0.9784615,0.9628857000000001
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.68236405,0.62586325,0.6900269666666667
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.9750905,0.98961383,0.9720242099999999
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.9469681,0.95082575,0.9410920166666666
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9668086,0.9491681,0.9679155
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9940257,0.9829269,0.9908096000000001
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.9875075,0.96459854,0.9750890466666666
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.94951284,0.9555636,0.9561448666666666
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9880966,0.9906432,0.9822828166666667
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.9743906,0.99333364,0.9862630466666666
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.87584513,0.8720536,0.8993099233333334
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.9640466,0.98650694,0.9715437133333333
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.89004534,0.83568203,0.84221031
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.97953117,0.9876342,0.9868836233333335
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.9867813,0.97712916,0.9802047866666667
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.97695017,0.9941625,0.9853854766666666
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.97794527,0.94000757,0.9625303133333333
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.091016866,0.18320553,0.156889802
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9547415,0.9680102,0.9572891666666666
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.9911635,0.99419194,0.9778164633333333
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.003115032,0.0018972649,0.0080639473
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.007744181,0.0005605892,0.0027912911266666663
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.9658392,0.8628503,0.9085796233333333
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.03698748,0.08785573,0.07017741833333334
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.04450699,0.016027033,0.02550619833333333
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.01372782,0.007835711,0.016006523666666668
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.06769719,0.0034718106,0.027038786866666668
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.14706175,0.0024662942,0.05555113306666667
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.97104204,0.9766876,0.9720650133333333
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.19873194,0.13977341,0.22790608333333331
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.024358869,0.011644764,0.0121830248
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.18297502,0.07093763,0.12798895
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.0036752336,0.016251452,0.015174949533333334
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.24495536,0.05972019,0.12307677666666667
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.4461607,0.22748728,0.33247946
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.0041255294,0.000865336,0.0022329321
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.022068119,0.09243394,0.151542303
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.01995861,0.028459584,0.018035518133333334
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.0029300593,0.057967477,0.020303590836666666
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.027009651,0.005458775,0.020845006333333332
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.35623473,0.46976823,0.2891375586666667
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.13886254,0.035546016,0.22004559533333332
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.5008579,0.7277892,0.6253884666666667
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.8589252,0.93610257,0.91935549
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.040768046,0.06434952,0.038141205666666664
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.0063742045,0.013843681,0.009196948166666667
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.0015623509,0.019904124,0.008747179499999999
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.0035603498,0.000118418386,0.0014473144286666665
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.028188288,0.008749539,0.024191099000000004
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.78982633,0.88362044,0.8510058100000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.0037598673,0.012202975,0.006298053766666666
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.018491074,0.042175487,0.020946515133333333
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.007396521,0.5550161,0.19166790533333333
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3586596,0.3009491,0.33508299
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0032105702,0.0076320977,0.004024372933333333
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.000170638,0.006579999,0.0022597116526666666
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.03065678,0.68556637,0.24765875333333331
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.092892334,0.13687894,0.08273678966666666
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0038145613,0.0006316873,0.013151652866666667
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.72672015,0.22281598,0.6047614966666667
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.5573997,0.97350943,0.5582163066666667
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.01098631,0.4106649,0.17948823533333336
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.14207052,0.20503584,0.14786849166666668
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.07238202,0.027919063,0.048240659
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.2285268,0.26980117,0.26245583
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.10961309,0.11892851,0.13204995
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.026845193,0.00035833908,0.04706910569333333
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.14626034,0.8688998,0.35130984000000004
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.29584566,0.19025163,0.23446161
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.27326038,0.45917684,0.3224951866666667
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.22040747,0.055670068,0.14120382933333334
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.013381374,0.0072695673,0.017182611433333335
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.010078934,0.09796627,0.08072597,0.06292372466666667
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.004049962,0.0019261809,0.0029827892,0.0029863107
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.02763945,0.0009120118,0.00071322214,0.009754894646666666
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.02965227,0.20927551,0.10505444,0.11466074
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.23858824,0.23416662,0.002269541,0.15834146699999999
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.019308584,0.16499507,0.39317882,0.192494158
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.17930381,0.54060936,0.2828411,0.33425142333333335
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0014951291,0.013622008,0.05132534,0.022147492366666664
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.4268647,0.28225458,0.16719605,0.29210511
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.028242862,0.099718735,0.01949173,0.049151109000000005
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.0027067761,0.01686017,0.00060770166,0.006724882586666667
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.011816661,0.10120474,0.018907238,0.04397621299999999
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.004870044,0.0061099487,0.034983937,0.015321309900000002
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.2742125,0.006874366,0.005931677,0.09567284766666669
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.089300826,0.20564504,0.06861601,0.121187292
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.002159998,0.003890877,0.17371683,0.059922568333333336
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.0037104597,0.002516918,0.022952842,0.009726739900000001
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.0065487167,0.004323128,0.020350313,0.0104073859
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.09487984,0.29620913,0.1853963,0.19216175666666668
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.04526622,0.00039401368,0.0038473234,0.016502519026666666
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,6.757555e-05,0.0004713453,0.0012781511,0.00060569065
