file_id,organism,locus_tag,ess,conf,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0027264915,0.0018500086,0.00228825005
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.018750992,0.0132610155,0.01600600375
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.8711967,0.98367876,0.9274377300000001
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.03634214,0.15575328,0.09604771
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.085011415,0.111115865,0.09806364000000001
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.53359824,0.10169142,0.31764483
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.7812698,0.2692168,0.5252433
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.6419546,0.89004827,0.766001435
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.98855966,0.8922259,0.94039278
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.017595353,0.004712392,0.0111538725
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.032529388,0.020696372,0.02661288
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.013477693,0.0004868133,0.00698225315
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.0018714587,0.22951233,0.11569189434999999
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.010702311,0.65182424,0.3312632755
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.011327646,0.0034347433,0.007381194650000001
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.049485322,0.029155048,0.039320185
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0027793439,0.028601944,0.01569064395
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.045393918,0.017123813,0.031258865499999997
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.02953284,0.00043123626,0.01498203813
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.002656078,0.043182783,0.0229194305
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.012212112,0.06860488,0.040408495999999995
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.55453247,0.43269563,0.49361405
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.60639316,0.72663003,0.666511595
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.026967278,0.0034004364,0.015183857200000001
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.38703245,0.10209135,0.2445619
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.6763746,0.77833253,0.727353565
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.009418483,0.015744401,0.012581442000000002
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.51950806,0.0068757623,0.26319191115
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.30465195,0.0320854,0.168368675
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.014521413,0.02326398,0.0188926965
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.38583302,0.84746814,0.6166505800000001
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.73592687,0.6403361,0.688131485
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9204164,0.94470584,0.93256112
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.98670083,0.98800373,0.98735228
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9707615,0.9969162,0.98383885
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.95448196,0.99498487,0.974733415
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9761841,0.9813099,0.978747
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9762453,0.9884891,0.9823672
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.93111914,0.9051694,0.91814427
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.90393555,0.9437601,0.923847825
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.985786,0.9116766,0.9487312999999999
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.900884,0.8344829,0.86768345
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.7643567,0.98143,0.87289335
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9954471,0.99841416,0.99693063
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.948618,0.9906641,0.96964105
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9350913,0.97924143,0.957166365
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0015104675,0.38758263,0.19454654875
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.95890003,0.95895165,0.95892584
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.113398015,0.43849576,0.2759468875
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.09810221,0.07568092,0.086891565
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.06764623,0.0011061735,0.03437620175
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.9487891,0.9790365,0.9639128
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.25607184,0.0062314565,0.13115164825
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.018375602,0.0012647038,0.0098201529
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0028104298,0.0030194563,0.00291494305
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.00066715555,0.0090729445,0.004870050024999999
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.35054716,0.20080823,0.275677695
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.011968122,0.010188453,0.011078287499999999
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.035498623,0.024931652,0.0302151375
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.1315206,0.33259416,0.23205738
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.018226389,0.006696916,0.0124616525
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.7656289,0.9434987,0.8545638
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8089317,0.9068647,0.8578981999999999
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.97050744,0.9589702,0.96473882
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0009203509,0.0046869647,0.0028036578
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.77904826,0.8989146,0.83898143
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.001867734,0.0035834885,0.00272561125
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.005687355,0.029061982,0.0173746685
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.06288814,0.00951633,0.036202235
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.00016775077,0.0771929,0.038680325385
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0075185113,0.0016379482,0.00457822975
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.5204211,0.06896031,0.294690705
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.09668663,0.15861747,0.12765205000000002
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.74895173,0.8667423,0.807847015
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13505803,0.00557732,0.070317675
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.17301378,0.05929944,0.11615661000000001
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.002158117,0.0028794294,0.0025187732000000003
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2233275,0.07569428,0.14951089
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.19920506,0.039285026,0.119245043
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.006060638,0.0508075,0.028434069
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.91119504,0.68822455,0.7997097950000001
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.52703965,0.05774522,0.292392435
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0036437982,0.03174922,0.0176965091
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00020696284,0.13368072,0.06694384142
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,3.3291726e-06,0.015998913,0.0080011210863
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009924505,0.43776396,0.21937820525
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.23260823,0.2921033,0.262355765
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.5525439,0.0042625535,0.27840322675
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.000566218,0.032099944,0.016333081
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.69590944,0.63765407,0.6667817549999999
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.69641626,0.51735574,0.606886
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.040433493,0.4368394,0.2386364465
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.58661133,0.052220907,0.3194161185
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.041618157,0.045485713,0.043551935
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0668201,0.018162131,0.042491115499999996
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.0036491286,0.01390791,0.0087785193
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.18320432,0.05321698,0.11821065
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.07440771,0.034886222,0.054646966000000005
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.014593224,0.045861017,0.0302271205
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.006363936,0.0033010694,0.0048325027
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.02104404,0.32102263,0.17103333499999998
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.70826644,0.78548473,0.746875585
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.022621218,0.053170115,0.037895666499999994
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.960063,0.88442683,0.922244915
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.021334149,0.036253218,0.0287936835
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.031715155,0.008621762,0.0201684585
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.6478643,0.92562765,0.786745975
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0034000003,0.17147946,0.08743973015
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.4475422,0.24179393,0.344668065
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0032718752,0.0018699194,0.0025708973
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.07080158,0.08149534,0.07614846
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.44135153,0.44741276,0.444382145
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.8764358,0.8775072,0.8769715
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.61038244,0.16312398,0.38675320999999996
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9511042,0.84112686,0.89611553
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9286529,0.8899202,0.90928655
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9757824,0.96082294,0.96830267
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9681202,0.98192525,0.975022725
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9248859,0.9778464,0.95136615
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9680191,0.98561907,0.976819085
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.93115324,0.12581225,0.528482745
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.99124724,0.99785054,0.9945488899999999
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9780975,0.93564934,0.95687342
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9906623,0.9863275,0.9884949000000001
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.6102155,0.61917645,0.6146959750000001
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.98929685,0.8409942,0.915145525
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9934411,0.9773383,0.9853897
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9940789,0.9564657,0.9752723
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9934989,0.96418387,0.978841385
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.74977666,0.07688655,0.413331605
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.946269,0.9163367,0.93130285
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8998177,0.9639822,0.93189995
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0025027655,0.0026950585,0.002598912
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.004379406,0.0013119134,0.0028456596999999998
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.92942685,0.9032555,0.916341175
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.22285528,0.04207652,0.1324659
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.002253757,0.019170878,0.010712317499999999
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.0033120385,0.07297887,0.03814545425
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.016306454,0.037644852,0.026975653000000002
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.09906316,0.014100806,0.056581983
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9160643,0.9537475,0.9349059
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.047319066,0.032603916,0.039961491
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00014643687,0.0075460845,0.003846260685
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.03310393,0.10553124,0.069317585
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.034515887,0.010728364,0.0226221255
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.012494788,0.0053020003,0.008898394149999999
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.018674338,0.44187137,0.230272854
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.064491406,0.020351425,0.042421415500000004
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.0066759884,0.036139503,0.0214077457
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.082499,0.028554585,0.055526792500000005
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.007654062,0.14075683,0.074205446
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.017565055,0.002129371,0.009847213
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.6776056,0.28942814,0.48351687
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.0046620285,0.018235743,0.011448885749999999
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.43087527,0.2213282,0.326101735
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9349697,0.9398885,0.9374291
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.008028834,0.11437225,0.061200542
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.029579133,0.01236548,0.0209723065
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.00059745467,0.0010367315,0.0008170930850000001
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.00174182,0.07660561,0.039173715000000005
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.047634304,0.084119506,0.065876905
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.85734034,0.8082276,0.83278397
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0015014067,0.0037582174,0.0026298120500000003
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0007262414,0.05780583,0.0292660357
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.099033475,0.022851089,0.060942282
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.020811811,0.3423131,0.1815624555
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.02498247,0.02139612,0.023189295
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,7.62663e-05,0.0042430433,0.0021596548
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.20023817,0.15746056,0.17884936499999998
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.04525509,0.0288979,0.037076495
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0024007827,0.005939949,0.00417036585
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.37476075,0.053429127,0.2140949385
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.05189651,0.62905914,0.34047782499999996
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.009027575,0.20621878,0.1076231775
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.26371226,0.12465321,0.194182735
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.009322128,0.031702496,0.020512311999999998
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.22073895,0.8492994,0.535019175
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.097834356,0.21765904,0.157746698
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.008856165,0.022567345,0.015711755
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.038420603,0.082015805,0.060218204
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.16055052,0.15705496,0.15880274
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.21996099,0.04366506,0.131813025
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.32850268,0.0954005,0.21195159
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.018721186,0.014375362,0.016548274
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.022893483,0.028038243,0.025465863
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.013429442,0.000620514,0.007024977999999999
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.011836555,0.0035673873,0.00770197115
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.041574437,0.03509336,0.0383338985
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.026565546,0.11212074,0.069343143
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.5755881,0.17785724,0.37672267000000004
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.03596967,0.15301505,0.09449236000000001
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0018648588,0.012795138,0.007329998399999999
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.037037876,0.003929518,0.020483697
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.016086731,0.01025842,0.0131725755
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00014213528,0.0006413308,0.00039173304
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0019806034,0.08144868,0.0417146417
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.0051687243,0.020931024,0.01304987415
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.075420916,0.0025360375,0.038978476750000005
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.024000362,0.021944728,0.022972545
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.09462346,0.014842013,0.054732736500000004
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.01097262,3.891812e-05,0.00550576906
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.082700185,0.035834897,0.05926754099999999
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.1671435,0.0033684769,0.08525598845
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.002148748,0.0020000392,0.0020743936
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.35169894,0.019538317,0.1856186285
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.08507524,0.014502352,0.049788795999999996
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.014513473,0.001140846,0.0078271595
C018,Escherichia coli K-12 BW25113,BW25113_0271,0,0.0004372079,0.0032319746,0.00183459125
C018,Escherichia coli K-12 BW25113,BW25113_0272,0,0.014940964,0.0013065259,0.00812374495
C018,Escherichia coli K-12 BW25113,BW25113_0273,0,0.41251853,0.27902985,0.34577419
C018,Escherichia coli K-12 BW25113,BW25113_0274,0,0.01097262,3.891812e-05,0.00550576906
C018,Escherichia coli K-12 BW25113,BW25113_0275,0,0.082700185,0.035834897,0.05926754099999999
C018,Escherichia coli K-12 BW25113,BW25113_0276,0,0.027912514,0.026822435,0.0273674745
C018,Escherichia coli K-12 BW25113,BW25113_0277,0,0.0006316003,0.045818333,0.02322496665
C018,Escherichia coli K-12 BW25113,BW25113_0278,0,0.004364315,0.14642258,0.0753934475
C018,Escherichia coli K-12 BW25113,BW25113_0279,0,0.5369715,0.11025079,0.32361114500000004
C018,Escherichia coli K-12 BW25113,BW25113_0280,0,0.14385612,0.0010303216,0.0724432208
C018,Escherichia coli K-12 BW25113,BW25113_0281,0,0.056503445,0.4019775,0.2292404725
C018,Escherichia coli K-12 BW25113,BW25113_0283,0,0.012591203,0.08578707,0.0491891365
C018,Escherichia coli K-12 BW25113,BW25113_0284,0,0.1470717,0.00067544007,0.073873570035
C018,Escherichia coli K-12 BW25113,BW25113_0285,0,0.04912896,0.20810193,0.128615445
C018,Escherichia coli K-12 BW25113,BW25113_0286,0,0.1233454,0.17052576,0.14693558
C018,Escherichia coli K-12 BW25113,BW25113_0287,0,0.17988558,0.005634284,0.09275993199999999
C018,Escherichia coli K-12 BW25113,BW25113_0288,0,0.010358801,0.02581608,0.018087440500000003
C018,Escherichia coli K-12 BW25113,BW25113_0289,0,0.0002555436,0.0051312647,0.0026934041499999998
C018,Escherichia coli K-12 BW25113,BW25113_0290,0,0.002078827,0.17672653,0.0894026785
C018,Escherichia coli K-12 BW25113,BW25113_0291,0,0.004414747,0.1571805,0.0807976235
C018,Escherichia coli K-12 BW25113,BW25113_0292,0,8.868426e-05,0.00023130346,0.00015999386000000002
C018,Escherichia coli K-12 BW25113,BW25113_0293,0,0.0006583165,0.028207855,0.01443308575
C018,Escherichia coli K-12 BW25113,BW25113_0294,0,0.0026029896,0.0013903711,0.00199668035
C018,Escherichia coli K-12 BW25113,BW25113_0295,0,0.23668995,0.042622052,0.139656001
C018,Escherichia coli K-12 BW25113,BW25113_0296,0,0.5364697,0.67724437,0.606857035
C018,Escherichia coli K-12 BW25113,BW25113_0297,0,0.0012724125,0.06661933,0.03394587125
C018,Escherichia coli K-12 BW25113,BW25113_0298,0,0.013714281,0.36473513,0.1892247055
C018,Escherichia coli K-12 BW25113,BW25113_0299,0,0.0013188827,0.032070447,0.016694664850000002
C018,Escherichia coli K-12 BW25113,BW25113_0300,0,0.12131393,0.0011085971,0.06121126355
C018,Escherichia coli K-12 BW25113,BW25113_0301,0,0.3835333,0.003487404,0.19351035200000002
C018,Escherichia coli K-12 BW25113,BW25113_0303,0,0.002260244,0.44406736,0.22316380200000002
C018,Escherichia coli K-12 BW25113,BW25113_0304,0,0.09668539,0.010692174,0.053688782
C018,Escherichia coli K-12 BW25113,BW25113_0305,0,0.013839627,0.0018886406,0.0078641338
C018,Escherichia coli K-12 BW25113,BW25113_0306,0,0.37484628,0.23306547,0.303955875
C018,Escherichia coli K-12 BW25113,BW25113_0307,0,0.19254915,0.57978904,0.38616909499999996
C018,Escherichia coli K-12 BW25113,BW25113_0308,0,0.027368471,0.40874562,0.2180570455
C018,Escherichia coli K-12 BW25113,BW25113_0310,0,0.32768843,0.1710685,0.249378465
C018,Escherichia coli K-12 BW25113,BW25113_0311,0,0.032048073,0.26923653,0.1506423015
