file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.42003208,0.26843074,0.36485502,0.23180124,0.32127977
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9597631,0.96996963,0.976478,0.99269825,0.974727245
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9613583,0.9622431,0.9706515,0.974256,0.9671272249999999
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9466852,0.9706334,0.9753914,0.9489512,0.9604153
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.20976302,0.33717942,0.34173593,0.23715809,0.281459115
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.98150086,0.9597408,0.9839072,0.99197394,0.9792807000000001
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04909416,0.04630608,0.035631668,0.13308676,0.066029667
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97050595,0.97646546,0.9888265,0.9647898,0.9751469275
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.70350504,0.79641354,0.72186136,0.6200852,0.7104662850000001
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.46883312,0.8137802,0.7412384,0.6693283,0.673295005
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.09500919,0.058302432,0.110606976,0.029541956,0.07336513849999998
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0025779023,0.022950768,0.0069366507,0.031968173,0.016108373500000002
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.026465585,0.04713754,0.017382555,0.07776393,0.0421874025
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0126466155,0.09563959,0.002218331,0.011739798,0.030561083625
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0007923425,0.05732377,0.050745074,0.0010091051,0.027467572900000004
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.10270126,0.28448936,0.109924726,0.03816747,0.133820704
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.010652636,0.14985491,0.0741274,0.024229724,0.0647161675
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0817314,0.09471973,0.16142571,0.13500614,0.118220745
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.17710568,0.12586555,0.03322996,0.02379891,0.090000025
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.058289554,0.20476572,0.31540146,0.032026682,0.152620854
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.19977261,0.03288317,0.018340165,0.21404083,0.11625919374999999
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.008858878,0.09731045,0.0031650898,0.0075488095,0.029220806825000004
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0009669261,0.006716754,0.007626369,0.0019797338,0.004322445725
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0033526674,0.08811773,0.030705461,0.025893254,0.0370172781
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9468801,0.989674,0.9023922,0.95474464,0.948422735
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.030117478,0.00812693,0.035455782,0.0023489906,0.01901229515
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.00072427443,0.0055068866,0.0022417265,0.037232857,0.0114264361325
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2829895,0.46756187,0.6937942,0.3197816,0.44103179249999996
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.75690234,0.54937905,0.49450788,0.5914748,0.5980660175
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8933968,0.9361213,0.9678982,0.9631426,0.940139725
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.97976905,0.9713082,0.92331034,0.99609214,0.9676199325
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.12834376,0.03147262,0.003513017,0.0138900755,0.044304868125
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.02288935,0.1967328,0.08134826,0.20818304,0.1272883625
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0031809895,0.023542617,0.00031643116,0.0016680722,0.0071770274649999985
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.05277617,0.081073605,0.0742571,0.016363965,0.05611771000000001
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.042192556,0.040762134,0.26516297,0.013232824,0.09033762099999999
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00865098,0.06368418,0.00058314926,0.009245886,0.020541048815
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0075799925,0.017194048,0.0011560522,0.009219718,0.008787452675
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00013579022,0.0015310104,0.0042419415,0.09230517,0.024553478030000003
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.20164904,0.10089387,0.07553635,0.14590394,0.1309958
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.007089071,0.016853983,0.078922264,0.012424037,0.028822338750000003
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.21685885,0.030426683,0.39620516,0.73333824,0.34420723325
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0016561775,0.02028741,0.15901797,0.03728718,0.054562184375
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.109824985,0.42838842,0.078273036,0.009683034,0.15654236875000002
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.5360089,0.57875055,0.52176136,0.15302178,0.4473856475
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.420087,0.27184737,0.07470838,0.07321788,0.2099651575
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.64661753,0.38465357,0.29956192,0.16038536,0.372804595
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.64994043,0.761946,0.5682056,0.686676,0.6666920075
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.002387718,0.004396492,0.004824751,0.0038942695,0.0038758076250000003
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.004418194,0.094187036,0.07289635,0.04067225,0.053043457499999995
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.109265275,0.17567742,0.16360793,0.5461676,0.24867955625
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.012074592,0.005500166,0.00028507187,0.033120006,0.012744958967500001
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.4807425,0.9093629,0.7443087,0.8980169,0.75810775
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62862307,0.66336477,0.9257234,0.87684923,0.7736401175
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96295786,0.97109276,0.96673524,0.961404,0.965547465
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.97287524,0.9446149,0.9899249,0.97807455,0.9713723975
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9714414,0.98531264,0.99450374,0.9941287,0.98634662
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9834583,0.95982957,0.9872076,0.9934181,0.9809783925
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98308796,0.9575864,0.9834223,0.9861536,0.9775625649999999
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9520105,0.9946089,0.9548395,0.98951507,0.9727434924999999
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9604883,0.94438505,0.991139,0.98374474,0.9699392725
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9130591,0.9516654,0.98488694,0.990099,0.9599276099999999
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9721595,0.9901155,0.9887216,0.9211576,0.9680385499999999
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.90928316,0.92083055,0.9784297,0.9575091,0.9415131274999999
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.95941615,0.9196223,0.99715686,0.9696425,0.9614594525
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99188143,0.9850631,0.9790116,0.9977779,0.9884335074999999
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9466899,0.9444313,0.9869639,0.9675417,0.9614067
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9848877,0.9941644,0.9942316,0.9939209,0.99180115
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0075239614,0.0003371583,0.005061014,0.0027832983,0.0039263580000000005
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.973473,0.9827756,0.9818326,0.98221266,0.980073465
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.69698524,0.6164264,0.6654998,0.20829922,0.546802665
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.023998318,0.025215711,0.0131714605,0.05740166,0.029946787375
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.04319743,0.11191449,0.096236005,0.010313361,0.06541532150000001
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88825065,0.8832468,0.9564873,0.98887223,0.929214245
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.40155256,0.4783114,0.061653957,0.06889707,0.25260374674999997
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.008743686,0.007365327,0.058026925,0.17200536,0.0615353245
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.012879125,0.0033513645,4.5361474e-05,5.101981e-05,0.004081717696
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,4.7721318e-05,0.0003394058,0.0002072575,8.993351e-05,0.000171079532
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.6807485,0.5998803,0.5971985,0.6117177250000001
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0025759132,0.0011217903,9.914668e-05,0.00107910832
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0026498793,0.0015887402,0.00082134834,0.00359410096
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.10737916,0.011959921,0.002982212,0.03661779825000001
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.038928285,0.00036416348,0.07501925,0.030429655945
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.86217827,0.81133664,0.92421156,0.86198278
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.8906371,0.92353666,0.8790644,0.8934324149999999
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.95458657,0.9493356,0.90700644,0.9331319775
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.02386388,0.017664136,0.007224048,0.012551625024999999
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.80355906,0.6267021,0.7740219,0.74821124
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,4.6661535e-05,0.0013357989,0.0002493231,0.00041127785625
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.038790077,0.023062777,0.04345838,0.027842382074999998
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.0014400423,0.008001273,0.022069998,0.009528223825
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.0072043287,0.012158396,0.011391694,0.00800998735
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.03710999,0.009416013,0.009004918,0.0195680415
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.26544836,0.69575155,0.7670315,0.6046949775
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.0878626,0.06633914,0.025041109,0.07267954975
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.83167547,0.81861675,0.868362,0.8373442299999999
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.257778,0.34295076,0.018351998,0.187757177
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.1495674,0.0041872035,0.047739435,0.064080010375
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.011125727,0.3532501,0.0925929,0.12605870025000002
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.09866332,0.012102312,0.027328612,0.0951203335
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.15616968,0.3493299,0.45207492,0.2564797875
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.034199312,0.004841367,0.0037638505,0.019433867375
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.7945469,0.88159144,0.96579516,0.8509750249999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.5269755,0.39285293,0.39536932,0.4250000825
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.0032097264,0.00412058,0.051138703,0.01471316555
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.0037055626,0.004008882,0.0019600845,0.0024536392925000004
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.00055330497,0.076214604,0.0012532544,0.019550202757500003
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.001224193,0.1040474,0.0018684346,0.027017939749999997
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.0224679,0.027682463,0.0010508858,0.0186007022
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.12019421,0.012300155,0.098995335,0.072900071
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.0014181574,0.001721818,0.024438946,0.0069142549799999994
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.9174777,0.98095506,0.4999268,0.7823234649999999
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.20655546,0.5891314,0.70595783,0.3881652825
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.004105217,0.35635298,0.009401596,0.09753819525
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.27548155,0.0470485,0.5629372,0.28412940750000004
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.015995167,0.02806708,0.026596941,0.0188391894
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.059413,0.3844202,0.014588445,0.11692988625
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.047274258,0.0077578826,0.004617352,0.02107962815
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.15179844,0.07420465,0.061650354,0.0833781375
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.024933053,0.003162837,0.014422365,0.0116329821
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.32671753,0.7325041,0.08154904,0.41397944249999996
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.018737534,0.052155245,0.007567856,0.034989462500000006
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.0637361,0.09226201,0.037654396,0.06340325775
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.8428004,0.6810496,0.49252218,0.7017541625
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.055363543,0.012320164,0.049474746,0.030388255375
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.9703973,0.84656626,0.97669274,0.9397495499999999
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.028452188,0.017653003,0.15629259,0.060575212
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.07843069,0.035753824,0.011495468,0.0326691511
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.7352871,0.90440494,0.86376274,0.8356766449999999
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.0011869774,0.00205199,0.0019809296,0.00224933175
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.124541394,0.0513601,0.6250971,0.228719236
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.0406632,0.006170702,0.0019130508,0.0474525157
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.16609253,0.17647515,0.15990555,0.1849402075
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.06919054,0.545683,0.0020306595,0.18527633337500002
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9648833,0.9784615,0.9256732,0.953582575
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.68236405,0.62586325,0.41473994,0.6212052100000001
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.9750905,0.98961383,0.983529,0.9749004075
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.9469681,0.95082575,0.95261765,0.943973425
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9668086,0.9491681,0.94071764,0.961116035
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9940257,0.9829269,0.99650514,0.9922334850000001
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.9875075,0.96459854,0.98498225,0.9775623474999999
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.94951284,0.9555636,0.9985978,0.9667581000000001
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9880966,0.9906432,0.98797125,0.9837049250000001
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.9743906,0.99333364,0.996311,0.988775035
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.87584513,0.8720536,0.89252883,0.89761465
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.9640466,0.98650694,0.94159734,0.96405712
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.89004534,0.83568203,0.7184716,0.8112756325
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.97953117,0.9876342,0.98036367,0.9852536350000001
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.9867813,0.97712916,0.9676597,0.977068515
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.97695017,0.9941625,0.994749,0.9877263575
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.97794527,0.94000757,0.9923448,0.969983935
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.091016866,0.18320553,0.47742102,0.2370226065
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9547415,0.9680102,0.97867304,0.962635135
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.9911635,0.99419194,0.98973304,0.9807956074999999
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.003115032,0.0018972649,0.00046198865,0.0061634576375
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.007744181,0.0005605892,0.0002675453,0.0021603546699999997
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.9658392,0.8628503,0.999435,0.9312934675
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.03698748,0.08785573,0.011800997,0.055583313
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.04450699,0.016027033,0.0059251795,0.020610943625
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.01372782,0.007835711,0.10638485,0.038601105250000003
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.06769719,0.0034718106,0.042849626,0.030991496650000002
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.14706175,0.0024662942,0.017253624,0.0459767558
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.97104204,0.9766876,0.9800314,0.97405661
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.19873194,0.13977341,0.44059092,0.2810772925
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.024358869,0.011644764,0.0010392715,0.009397086475
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.18297502,0.07093763,0.04525017,0.10730425499999999
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.0036752336,0.016251452,0.005209259,0.0126835269
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.24495536,0.05972019,0.012215586,0.095361479
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.4461607,0.22748728,0.77581596,0.44331358499999995
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.0041255294,0.000865336,0.00047415524,0.0017932378850000002
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.022068119,0.09243394,0.058740783,0.128341923
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.01995861,0.028459584,0.04324378,0.024337583600000004
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.0029300593,0.057967477,0.017815465,0.0196815593775
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.027009651,0.005458775,0.001295209,0.015957557
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.35623473,0.46976823,0.19504802,0.265615174
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.13886254,0.035546016,0.06299077,0.18078188899999997
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.5008579,0.7277892,0.69820505,0.6435926125
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.8589252,0.93610257,0.90242046,0.9151217325000001
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.040768046,0.06434952,0.00057401945,0.0287494091125
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.0063742045,0.013843681,0.00042668005,0.0070043811375
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.0015623509,0.019904124,0.00035359853,0.006648784257499999
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.0035603498,0.000118418386,0.00639708,0.0026847558215
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.028188288,0.008749539,0.044335388,0.029227171250000003
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.78982633,0.88362044,0.9000601,0.8632693825000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.0037598673,0.012202975,0.029396072,0.012072558325
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.018491074,0.042175487,0.018502917,0.020335615600000002
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.007396521,0.5550161,0.0025049436,0.1443771649
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3586596,0.3009491,0.48351204,0.3721902525
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0032105702,0.0076320977,0.015807237,0.00697008895
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.000170638,0.006579999,7.522511e-05,0.001713590017
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.03065678,0.68556637,0.014280122,0.18931409549999997
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.092892334,0.13687894,0.41607574,0.16607152725000002
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0038145613,0.0006316873,0.010101338,0.01238907415
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.72672015,0.22281598,0.089328304,0.47590319849999996
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.5573997,0.97350943,0.037837654,0.42812164350000004
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.01098631,0.4106649,0.004864286,0.13583224800000002
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.14207052,0.20503584,0.079905555,0.1308777575
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.07238202,0.027919063,0.0077307196,0.03811317415
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.2285268,0.26980117,0.45113334,0.3096252075
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.10961309,0.11892851,0.14356098,0.1349277075
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.026845193,0.00035833908,0.0006036073,0.035452731094999995
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.14626034,0.8688998,0.34656197,0.3501228725
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.29584566,0.19025163,0.66492915,0.342078495
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.27326038,0.45917684,0.078258984,0.26143613600000004
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.22040747,0.055670068,0.18688752,0.152624752
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.013381374,0.0072695673,0.04006773,0.022903891075000002
